Location Class,Name Key,Description Key,Callout 1 Key,Callout 2 Key,Callout 3 Key,Type GUID,Parent GUID,Parent Class,Parent Path,Affiliation GUID,Affiliation Class,Affiliation Path,Affiliation Name Key,Jurisdiction GUID,Jurisdiction Class,Jurisdiction Path,Jurisdiction Name Key,Respawn Location Type,Location Hierarchy Tag,Nav Icon,Size,Hide In Starmap,Hide In World,Hide When In Adoption Radius,Only Show When Parent Selected,Override Show In All Zones,Override Permanent,Minimum Display Size,Block Travel,Is Scannable,Show Orbit Line,Use Holo Material,No Auto Body Recovery,Arrival Radius,Adoption Radius,Set Entity Location On Enter,Expose For Player Created Missions,StarMap Geom Path,StarMap Material Path,StarMap Shape Path,Location Image Path,Record GUID,Record Path
Pyro5_L3_02,Pyro5_L3_02,Pyro5_L3_02_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,0e7d6bf4-7307-414a-82f4-a8b6e7739a62,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_02.xml
Pyro5_L3_03_Enterance,Pyro5_L3_03_Entrance,Pyro5_L3_03_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,426da010-5438-4c9f-893d-c27331ff6db1,Pyro5_L3_03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,eb657d13-7642-4c95-bcae-34a5bf607725,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03_enterance.xml
Pyro5_L3_03_Enterance,Pyro5_L3_03_Entrance,Pyro5_L3_03_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,426da010-5438-4c9f-893d-c27331ff6db1,Pyro5_L3_03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,eb657d13-7642-4c95-bcae-34a5bf607725,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03_enterance.xml
Pyro5_L3_03,Pyro5_L3_03,Pyro5_L3_03_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,426da010-5438-4c9f-893d-c27331ff6db1,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03.xml
Pyro5_L3_03,Pyro5_L3_03,Pyro5_L3_03_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,426da010-5438-4c9f-893d-c27331ff6db1,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_03.xml
Pyro5_L3_04_Enterance,Pyro5_L3_04_Entrance,Pyro5_L3_04_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d5da19c8-3cd5-4b8d-9b70-611a3195e488,Pyro5_L3_04,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,f3273795-3c2f-438e-b75c-7e94893b53b0,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04_enterance.xml
Pyro5_L3_04_Enterance,Pyro5_L3_04_Entrance,Pyro5_L3_04_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d5da19c8-3cd5-4b8d-9b70-611a3195e488,Pyro5_L3_04,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,f3273795-3c2f-438e-b75c-7e94893b53b0,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04_enterance.xml
Pyro5_L3_04,Pyro5_L3_04,Pyro5_L3_04_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,d5da19c8-3cd5-4b8d-9b70-611a3195e488,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04.xml
Pyro5_L3_04,Pyro5_L3_04,Pyro5_L3_04_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,d5da19c8-3cd5-4b8d-9b70-611a3195e488,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l3_04.xml
Pyro5_L4_01_Enterance,Pyro5_L4_01_Entrance,Pyro5_L4_01_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,2c3e9baf-9254-4a71-840c-71271d234c54,Pyro5_L4_01,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,c3c12170-e8de-4bc1-99e9-58dc234f8039,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01_enterance.xml
Pyro5_L4_01_Enterance,Pyro5_L4_01_Entrance,Pyro5_L4_01_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,2c3e9baf-9254-4a71-840c-71271d234c54,Pyro5_L4_01,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,c3c12170-e8de-4bc1-99e9-58dc234f8039,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01_enterance.xml
Pyro5_L4_01,Pyro5_L4_01,Pyro5_L4_01_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,2c3e9baf-9254-4a71-840c-71271d234c54,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01.xml
Pyro5_L4_01,Pyro5_L4_01,Pyro5_L4_01_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,2c3e9baf-9254-4a71-840c-71271d234c54,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_01.xml
Pyro5_L4_02_Enterance,Pyro5_L4_02_Entrance,Pyro5_L4_02_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d0c5ef84-3b8d-4202-b040-090f3d459478,Pyro5_L4_02,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,bd1b00cd-a0e7-4d8d-8e13-14638ca5c95c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02_enterance.xml
Pyro5_L4_02_Enterance,Pyro5_L4_02_Entrance,Pyro5_L4_02_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d0c5ef84-3b8d-4202-b040-090f3d459478,Pyro5_L4_02,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,bd1b00cd-a0e7-4d8d-8e13-14638ca5c95c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02_enterance.xml
Pyro5_L4_02,Pyro5_L4_02,Pyro5_L4_02_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,d0c5ef84-3b8d-4202-b040-090f3d459478,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02.xml
Pyro5_L4_02,Pyro5_L4_02,Pyro5_L4_02_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,d0c5ef84-3b8d-4202-b040-090f3d459478,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_02.xml
Pyro5_L4_03_Enterance,Pyro5_L4_03_Entrance,Pyro5_L4_03_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,51631fcd-eaf9-4257-b7da-5e405aab812b,Pyro5_L4_03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,35e90b84-88fc-4aa5-9b13-3bfd0ad94209,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03_enterance.xml
Pyro5_L4_03_Enterance,Pyro5_L4_03_Entrance,Pyro5_L4_03_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,51631fcd-eaf9-4257-b7da-5e405aab812b,Pyro5_L4_03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,35e90b84-88fc-4aa5-9b13-3bfd0ad94209,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03_enterance.xml
Pyro5_L4_03,Pyro5_L4_03,Pyro5_L4_03_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,51631fcd-eaf9-4257-b7da-5e405aab812b,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03.xml
Pyro5_L4_03,Pyro5_L4_03,Pyro5_L4_03_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,51631fcd-eaf9-4257-b7da-5e405aab812b,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_03.xml
Pyro5_L4_04_Enterance,Pyro5_L4_04_Entrance,Pyro5_L4_04_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f896e64b-71de-4547-abde-2d6bc545fe03,Pyro5_L4_04,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5d0c585e-486e-4393-b80e-4ba36b4b2b3c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04_enterance.xml
Pyro5_L4_04_Enterance,Pyro5_L4_04_Entrance,Pyro5_L4_04_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f896e64b-71de-4547-abde-2d6bc545fe03,Pyro5_L4_04,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5d0c585e-486e-4393-b80e-4ba36b4b2b3c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04_enterance.xml
Pyro5_L4_04,Pyro5_L4_04,Pyro5_L4_04_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,f896e64b-71de-4547-abde-2d6bc545fe03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04.xml
Pyro5_L4_04,Pyro5_L4_04,Pyro5_L4_04_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,f896e64b-71de-4547-abde-2d6bc545fe03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l4_04.xml
Pyro5_L5_01_Enterance,Pyro5_L5_01_Entrance,Pyro5_L5_01_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,9c6663a4-a0d6-4813-a2cc-dfb9b8cefd1c,Pyro5_L5_01,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,ca40287f-fc74-4b81-81a8-88cffaecb5a6,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01_enterance.xml
Pyro5_L5_01_Enterance,Pyro5_L5_01_Entrance,Pyro5_L5_01_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,9c6663a4-a0d6-4813-a2cc-dfb9b8cefd1c,Pyro5_L5_01,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,ca40287f-fc74-4b81-81a8-88cffaecb5a6,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01_enterance.xml
Pyro5_L5_01,Pyro5_L5_01,Pyro5_L5_01_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,9c6663a4-a0d6-4813-a2cc-dfb9b8cefd1c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01.xml
Pyro5_L5_01,Pyro5_L5_01,Pyro5_L5_01_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,9c6663a4-a0d6-4813-a2cc-dfb9b8cefd1c,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_01.xml
Pyro5_L5_02_Enterance,Pyro5_L5_02_Entrance,Pyro5_L5_02_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0e326f10-3c57-4f8f-95ff-99b45cd8a834,Pyro5_L5_02,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,6ee18a98-5609-4a6d-93ff-5f1e4fd766b9,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02_enterance.xml
Pyro5_L5_02_Enterance,Pyro5_L5_02_Entrance,Pyro5_L5_02_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0e326f10-3c57-4f8f-95ff-99b45cd8a834,Pyro5_L5_02,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,6ee18a98-5609-4a6d-93ff-5f1e4fd766b9,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02_enterance.xml
Pyro5_L5_02,Pyro5_L5_02,Pyro5_L5_02_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,0e326f10-3c57-4f8f-95ff-99b45cd8a834,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02.xml
Pyro5_L5_02,Pyro5_L5_02,Pyro5_L5_02_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,,,,,,,,None,,Default,40000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,objects/ui/starmap/stations/smap_asteroid_cluster_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,0e326f10-3c57-4f8f-95ff-99b45cd8a834,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_02.xml
Pyro5_L5_03_Enterance,Pyro5_L5_03_Entrance,Pyro5_L5_03_entrance_desc,,,,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e1dd2dcc-9cff-443e-af56-30a0949645cc,Pyro5_L5_03,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_03.xml,,,,,,,,,None,,Default,3000,1,1,0,0,NoOverride,NoOverride,0,0,0,0,1,0,1000,600000,0,0,Objects/UI/Starmap/stations/smap_shubin_a.cgf,Materials/UI/Starmap/Asteroids/ui_sm_miningclaim_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,6b7e3ae4-2437-4aba-838a-ba729a366507,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3/pyro5_l5_03_enterance.xml
