Manufacturer Class,Code,Name Key,Short Name Key,Description Key,Logo,Logo Full Color,Logo Simplified White,Dashboard Canvas Config GUID,Building Blocks Style GUID,Audio Manufacturer Tag GUID,Light Amplification GUID,Record GUID,Record Path
Paint_Syulen_White_Gold_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Syulen_White_Gold_Icon.tif,,,,,,,8ef4d721-5790-408d-b140-f75d1f9c877d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_syulen_white_gold_logo.xml
Paint_Talon_AlienWeek_Green_Green_Brown_Logo,,manufacturer_NameESPR,,manufacturer_DescESPR,UI/SharedAssets/PaintColorLogos/Paint_Talon_AlienWeek2025_Green_Green_Brown_Icon.tif,,,,,,,a1c95cb2-2f55-4b7e-ae42-34fb24946905,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_alienweek_green_green_brown_logo.xml
Paint_Talon_AlienWeek_Platinum_Silver_Purple_Mosaic_Logo,,manufacturer_NameESPR,,manufacturer_DescESPR,UI/SharedAssets/PaintColorLogos/Paint_Talon_AlienWeek_Platinum_Silver_Purple_Mosaic_Icon.tif,,,,,,,ae89e77d-0d96-4605-a424-fce2157abbf3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_alienweek_platinum_silver_purple_mosaic_logo.xml
Paint_Talon_Black_Blue_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Talon_Blue_Black_Icon.tif,,,,,,,0d72fe4b-e18c-4988-9612-c25ec2553880,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_black_blue_logo.xml
Paint_Talon_Green_Red_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Talon_Ocellus_Green_Red_Icon.tif,,,,,,,b8ddc5b7-f27a-47d4-a17d-935ddcc29d12,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_green_red_logo.xml
Paint_Talon_Red_Black_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Talon_Red_Black_Icon.tif,,,,,,,1c6457ff-1c25-4cde-84dc-d73d9e144328,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_red_black_logo.xml
Paint_Talon_Shrike_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Talon_Shrike_Icon.tif,,,,,,,b5144166-0ef7-446d-bb47-be3cfec6589a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_shrike_logo.xml
Paint_Talon_Teal_Red_Logo,,manufacturer_NameESPR,,manufacturer_DescESPR,UI/SharedAssets/PaintColorLogos/Paint_Talon_Harmony_Teal_Red_Icon.tif,,,,,,,d5fcd5e8-aefa-4a2b-a3ee-7b45fac452b9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_talon_teal_red_logo.xml
Paint_Terrapin_BIS2954_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_bis2954_Icon.tif,,,,,,,9bb47b26-b9f5-4bc5-9382-84c85c42e796,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_bis2954_logo.xml
Paint_Terrapin_Blue_Green_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_Blue_Green_Icon.tif,,,,,,,4554a37c-d62d-7f7d-adc5-98cdd9861d81,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_blue_green_logo.xml
Paint_Terrapin_Halloween2024_Blood_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_Halloween_Blood_Icon.tif,,,,,,,ab880448-e7fb-4fcc-a89b-d48a1ad55b04,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_halloween2024_blood_logo.xml
Paint_Terrapin_Luminalia_Green_Red_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_Green_Red_Luminalia.tif,,,,,,,e6bdae7c-3649-4401-8cdd-71d90f92c758,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_luminalia_green_red_logo.xml
Paint_Terrapin_Luminalia_White_Blue_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_White_Blue_Luminalia.tif,,,,,,,2e6d86d0-0baf-43d3-8031-ca91c0dfc2a3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_luminalia_white_blue_logo.xml
Paint_Terrapin_Red_Teal_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_Teal_Red_Icon.tif,,,,,,,4e893928-7de4-9236-ab9d-eeb312caf3b7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_red_teal_logo.xml
Paint_Terrapin_Yellow_Red_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Terrapin_Yellow_Red_Icon.tif,,,,,,,468f517a-84e5-9f84-ba41-6847b9abd9bd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_terrapin_yellow_red_logo.xml
Paint_Tiburon_blue_lightblue_red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/paint_tiburon_blue_lightblue_red.tif,,,,,,,c01c2807-a241-4a45-8b51-d5d754467473,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_tiburon_blue_lightblue_red_logo.xml
Paint_Tiburon_green_green_red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/paint_tiburon_green_green_red.tif,,,,,,,d4d91ae7-2880-466e-b524-a2719fc62f82,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_tiburon_green_green_red_logo.xml
Paint_Tiburon_grey_white_silver_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/paint_tiburon_grey_white_silver.tif,,,,,,,7a3d0395-d511-44bc-885e-00eb789024d8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_tiburon_grey_white_silver_logo.xml
Paint_Tiburon_red_grey_grey_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/paint_tiburon_red_grey_grey.tif,,,,,,,e041fb80-d6d7-4266-986f-674f2415e59a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_tiburon_red_grey_grey_logo.xml
Paint_Ursa_Black_Grey_Red_Pirate_Skull_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Black_Grey_Red_Pirate_Skull_Icon.tif,,,,,,,16e8731d-066c-4afd-8c4e-4c5493ebd206,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_black_grey_red_pirate_skull_logo.xml
Paint_Ursa_Black_White_Grey_Logo,,item_NameUrsa_Black_White_Grey,,item_DescUrsa_Black_White_Grey,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Paint_Black_White_Grey.tif,,,,,,,fb594c34-e6a2-4852-a4d1-786d553c8c11,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_black_white_grey_logo.xml
Paint_Ursa_Blue_White_Grey_Logo,,item_NameUrsa_Blue_White_Grey,,item_DescUrsa_Blue_White_Grey,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Paint_Blue_White_Grey.tif,,,,,,,0d816a8e-6943-404a-a168-3e8959f2da0f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_blue_white_grey_logo.xml
Paint_Ursa_Luminalia_2954_Green_Red_Red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Luminalia_2954_Green_Red.tif,,,,,,,a6946b39-ab7f-4fe0-bab1-19effc5d1e96,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_luminalia_2954_green_red_red_logo.xml
Paint_Ursa_Luminalia_2954_White_White_Blue_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Luminalia_2954_White_White_Blue.tif,,,,,,,92dce33d-4214-4caf-9ae3-65ac8d65a345,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_luminalia_2954_white_white_blue_logo.xml
Paint_Ursa_Teal_White_Grey_Logo,,item_NameUrsa_Teal_White_Grey,,item_DescUrsa_Teal_White_Grey,UI/SharedAssets/PaintColorLogos/Paint_Ursa_Paint_Teal_White_Grey.tif,,,,,,,afccdf7e-c528-46a8-91c2-ba7cac514dcc,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_ursa_teal_white_grey_logo.xml
Paint_UTV_Brown_Grey_Red_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_utv_brown_grey_red_camo.tif,,,,,,,bc50948e-fbef-46b2-b134-3edb4741c935,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_utv_brown_grey_red_logo.xml
Paint_UTV_Gold_Black_Black_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_utv_gold_black_black.tif,,,,,,,3dc969c3-348e-4e04-aed6-44f11537215f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_utv_gold_black_black_logo.xml
Paint_UTV_Green_Grey_Red_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_utv_green_grey_red_camo.tif,,,,,,,b01217e7-0853-487a-a4c0-ecd8e8a54dd7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_utv_green_grey_red_logo.xml
Paint_UTV_Grey_Black_Orange_Logo,,manufacturer_NameGRIN,,manufacturer_DescGRIN,UI/SharedAssets/PaintColorLogos/paint_utv_grey_black_orange.tif,,,,,,,583ff09b-33a8-441f-af9a-9fc51fe50aa1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_utv_grey_black_orange_logo.xml
Paint_UTV_White_Blue_Blue_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_grin_utv_white_blue_blue_icon.tif,,,,,,,b8bdd60d-c56b-4ce4-a619-50813dbb5273,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_utv_white_blue_blue_logo.xml
Paint_Valkyrie_BIS2950_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Valkyrie_BIS2950_Icon.tif,,,,,,,b19fbf6a-e3c6-45b5-b6c7-188d86bb5085,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_valkyrie_bis2950_logo.xml
Paint_Valkyrie_Blue_Turquoise_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Valkyrie_Unity_Blue_Turquoise_Icon.tif,,,,,,,99a89702-09b9-4f52-b365-cd2c8c3e3d4e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_valkyrie_blue_turquoise_logo.xml
Paint_Valkyrie_Invictus_Camo_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Valkyrie_Invictus_Camo_Icon.tif,,,,,,,10110608-e7cc-4914-8717-428be68e0d60,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_valkyrie_invictus_camo_logo.xml
Paint_Valkyrie_Invictus_Light_Gray_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Valkyrie_Invictus_Light_Grey_Icon.tif,,,,,,,ebd1f747-3f6c-496d-b746-c100e7819de2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_valkyrie_invictus_light_gray_logo.xml
Paint_Valkyrie_Invictus_Sage_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Valkyrie_Invictus_Sage_Icon.tif,,,,,,,9c2246fe-e8e8-4f4c-8505-8ad1cf679e46,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_valkyrie_invictus_sage_logo.xml
Paint_Vanguard_Blue_Blue_White_Stripe_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_blue_blue_white_Icon.tif,,,,,,,20eaadb6-bc30-42aa-8ce9-a32cd44cb408,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_blue_blue_white_stripe_logo.xml
Paint_Vanguard_Blue_White_Yellow_Stripe_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_blue_white_yellow_Icon.tif,,,,,,,3ceefaaa-02b1-4869-adf8-19953b21765b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_blue_white_yellow_stripe_logo.xml
Paint_Vanguard_Fleetweek_2021_Blue_Yellow_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_Triton_Blue_Yellow_Icon.tif,,,,,,,58a88baa-cfd1-42aa-9c67-483deb13e7f9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_fleetweek_2021_blue_yellow_logo.xml
Paint_Vanguard_Fleetweek_2021_Green_Orange_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_Timberline_Green_Orange_Icon.tif,,,,,,,c9ed498b-7440-4920-bf1d-01567e5429db,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_fleetweek_2021_green_orange_logo.xml
Paint_Vanguard_Fleetweek_2021_Ice_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_Frostbite_Camo_Icon.tif,,,,,,,35e47568-2239-4994-ab94-ee6538120345,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_fleetweek_2021_ice_camo_logo.xml
Paint_Vanguard_Gold_Gold_Black_Stripe_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_gold_gold_black_Icon.tif,,,,,,,e58c1ecb-441b-46dd-88c7-7088e269b361,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_gold_gold_black_stripe_logo.xml
Paint_Vanguard_StellaFortuna_Green_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_StellaFortuna_2953_Green_Icon.tif,,,,,,,6ae2bc14-4b03-49f9-b940-c74bf5b52563,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_stellafortuna_green_logo.xml
Paint_Vanguard_TalkLikeAPirate_Metal_Red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Vanguard_TLAPD_Metal_Red_Icon.tif,,,,,,,b80b5e7e-0030-4396-a51a-99bc12f2b0fd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vanguard_talklikeapirate_metal_red_logo.xml
Paint_Vulture_Assembly_Red_White_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Assembly_Red_White_Icon.tif,,,,,,,7f3ede92-24f1-4697-9112-1a0743ecd766,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_assembly_red_white_logo.xml
Paint_Vulture_Beige_Tan_Beige_Pyro_Graffiti_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Beige_Tan_Beige_Pyro_Graffiti_Icon.tif,,,,,,,e4b9dfbb-1b02-48af-b66a-0d899eb34f12,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_beige_tan_beige_pyro_graffiti_logo.xml
Paint_Vulture_BIS2953_Purple_Blue_Cyan_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_BIS2953_Purple_Blue_Cyan_Icon.tif,,,,,,,2dde570f-0dc4-4918-96fb-1a89a0a88d03,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_bis2953_purple_blue_cyan_logo.xml
Paint_Vulture_Carbonide_Grey_White_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Carbonide_Grey_White_Icon.tif,,,,,,,57a468e3-b945-4e52-a9f6-1431aef5b0a7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_carbonide_grey_white_logo.xml
Paint_Vulture_Carnival_Pink_Black_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Carnival_Pink_Black_Icon.tif,,,,,,,3fa070e5-5cc8-4e84-a607-c0f91008a5ae,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_carnival_pink_black_logo.xml
Paint_Vulture_coramor_2956_purple_pink_green_iridecence_logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Coramor_2956_Icon.tif,,,,,,,fd2a82ad-7abc-4e3b-b9c6-2a272a8e0480,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_coramor_2956_purple_pink_green_iridecence_logo.xml
Paint_Vulture_Fleetweek_Black_Pink_Stripe_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Carnival_Pink_Black_Icon.tif,,,,,,,e74b45b1-ecb3-48a3-911d-39f8b2472f03,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_fleetweek_black_pink_stripe_logo.xml
Paint_Vulture_Fleetweek_Black_Yellow_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Pyrite_Black_Silver_Icon.tif,,,,,,,4efc4427-d74c-4780-9c30-37d787dffd8a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_fleetweek_black_yellow_logo.xml
Paint_Vulture_Ghoulish_Green_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Ghoulish_Green_Icon.tif,,,,,,,f792ef29-82fd-4b9b-ac35-32d80ca02e64,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_ghoulish_green_logo.xml
Paint_Vulture_Invictus_Unity_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Invictus_Unity_Metal_Teal_Icon.tif,,,,,,,8e8ea863-f8d7-41df-beff-5d8b6bbd9fb3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_invictus_unity_logo.xml
Paint_Vulture_Longhorn_Orange_Grey_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Longhorn_Orange_Grey_Icon.tif,,,,,,,3677244a-86eb-4d56-83b1-a07e40f1d7c9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_longhorn_orange_grey_logo.xml
Paint_Vulture_Luminalia_2953_Green_Red_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Luminalia_2952_green_red_Icon.tif,,,,,,,8ab5ef8f-118e-4ae9-9500-fa4eab68badd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_luminalia_2953_green_red_logo.xml
Paint_Vulture_Luminalia_2953_White_Blue_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Luminalia_2952_white_blue_Icon.tif,,,,,,,45d06a17-c1ae-4b61-8a91-b25ecea4f33a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_luminalia_2953_white_blue_logo.xml
Paint_Vulture_Oriole_Green_Orange_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Oriole_Green_Orange_Icon.tif,,,,,,,9b118eca-a754-4818-be52-a7e1265136bc,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_oriole_green_orange_logo.xml
Paint_Vulture_PirateWeek_Red_Black_Skull_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Pirate_Red_Black_Icon.tif,,,,,,,5063ab0b-fa04-468e-958f-356d36b6f26f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_pirateweek_red_black_skull_logo.xml
Paint_Vulture_Pyrite_Black_Silver_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Pyrite_Black_Silver_Icon.tif,,,,,,,45231b68-44d9-4d2a-ac9f-ee13eb07a5be,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_pyrite_black_silver_logo.xml
Paint_Vulture_Scavengers_Black_Black_Black_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Vulture_Scavengers_Black_Black_Black_Icon.tif,,,,,,,cffbc8c7-d889-4ae2-8eb8-6874115145de,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_vulture_scavengers_black_black_black_logo.xml
Paint_Wolf_Black_Black_Red_Camo_Logo,,manufacturer_NameKRIG,,manufacturer_DescKRIG,UI/SharedAssets/PaintColorLogos/Paint_L21_Wolf_Black_Black_Red_Camo_Icon.tif,,,,,,,d5500db8-d38b-4316-872b-eda22006de3a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_black_black_red_camo_logo.xml
Paint_Wolf_Black_Bronze_Blue_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI\SharedAssets\PaintColorLogos\Paint_L21_Wolf_Black_Bronze_Blue.tif,,,,,,,3f850d70-6401-420e-891d-de68b5c5a8ea,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_black_bronze_blue_logo.xml
Paint_Wolf_Blue_Yellow_Red_Stripes_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI\SharedAssets\PaintColorLogos\Paint_L21_Wolf_Blue_Yellow_Red_Stripes.tif,,,,,,,1229df54-6392-4f0e-9b38-092a5a67cc55,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_blue_yellow_red_stripes_logo.xml
Paint_Wolf_Carbon_Red_White_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_L21_Wolf_Carbon_Red_White_Icon.tif,,,,,,,05fb6a6d-a25b-4322-9017-3705a1856015,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_carbon_red_white_logo.xml
Paint_Wolf_Green_Red_Yellow_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI\SharedAssets\PaintColorLogos\Paint_L21_Wolf_Green_Red_Yellow.tif,,,,,,,5faaa686-5a18-4bf4-adda-e9f9da644a12,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_green_red_yellow_camo_logo.xml
Paint_Wolf_Lightgrey_Grey_Red_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI\SharedAssets\PaintColorLogos\Paint_L21_Wolf_Lightgrey_Grey_Red.tif,,,,,,,92542fd4-d0fa-4074-9268-656421f76daf,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_lightgrey_grey_red_camo_logo.xml
Paint_Wolf_Red_Grey_Blue_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI\SharedAssets\PaintColorLogos\Paint_L21_Wolf_Red_Grey_Blue.tif,,,,,,,499c7277-3e42-4cb5-a83f-3a8ecf657609,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_wolf_red_grey_blue_logo.xml
Paint_X1_Black_Black_Orange_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_Black_Black_Orange_Icon.tif,,,,,,,a74791cb-4ef2-4bdb-99a4-bb5e142d4d67,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_black_black_orange_logo.xml
Paint_X1_Blue_Black_White_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_Blue_Black_White_Icon.tif,,,,,,,d0b07494-d3f4-4870-b9dc-3150dfc1a27b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_blue_black_white_logo.xml
Paint_X1_Grey_Orange_White_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_Grey_Orange_White_Icon.tif,,,,,,,16e0d292-712e-45f3-b18b-482e27f42a9c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_grey_orange_white_logo.xml
Paint_X1_LunarNewYear2954_Red_Gold_Dog_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_LunarNewYear2954_Red_Gold_Dog_Icon.tif,,,,,,,c5586d46-3e4c-4f72-a7ab-efa356561058,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_lunarnewyear2954_red_gold_dog_logo.xml
Paint_X1_LunarNewYear2954_Red_Gold_Dragon_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_LunarNewYear2954_Red_Gold_Dragon_Icon.tif,,,,,,,3b118731-f965-46c9-a2a1-185a1b363df0,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_lunarnewyear2954_red_gold_dragon_logo.xml
Paint_X1_Red_White_Black_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_X1_Red_White_Black_Icon.tif,,,,,,,be6128f4-ef23-48b6-bb75-afe27f38287c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_x1_red_white_black_logo.xml
Paint_Zeus_BIS2955_Orange_Black_Orange_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/paint_zeus_bis2025_orange_black_orange_icon.tif,,,,,,,695e0e38-1266-4570-b7e1-1c9ec5d3fa2f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_zeus_bis2955_orange_black_orange_logo.xml
Paint_Zeus_Black_Steel_Orange_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Zeus_Black_Steel_Orange_Icon.tif,,,,,,,f89cbc88-07ca-4de2-a6a0-f03a8fa09ff5,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_zeus_black_steel_orange_logo.xml
Paint_Zeus_Blue_Black_White_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_Zeus_Blue_Black_White_Icon.tif,,,,,,,e6af1353-6ebb-4956-8e0c-86b0c306823c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_zeus_blue_black_white_logo.xml
