Entity Class,Vehicle Name Key,Vehicle Description Key,Manufacturer GUID,Manufacturer Code,Manufacturer Name Key,Movement Class,Vehicle Definition,Modification,Career Key,Career GUID,Role Key,Role GUID,Crew Size,Hull Damage Normalization,Allow Soft Destruction,Dogfight Enabled,Gravlev Vehicle,Inventory Container GUID,Record GUID,Record Path
ORIG_400i_PU_AI_CRIM,vehicle_NameORIG_400i,vehicle_DescORIG_400i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_400i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,3,20000,1,1,0,c53f1ea8-d862-4b55-822d-9ad26947920d,5aada141-ffde-4a36-98e5-933cfeb5870f,libs/foundry/records/entities/spaceships/orig_400i_pu_ai_crim.xml
ORIG_400i_Unmanned_Salvage,vehicle_NameORIG_400i,vehicle_DescORIG_400i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_400i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,3,20000,1,0,0,c53f1ea8-d862-4b55-822d-9ad26947920d,0bdc11a8-4d80-4c91-9303-84831b4c4fc0,libs/foundry/records/entities/spaceships/orig_400i_unmanned_salvage.xml
ORIG_400i,vehicle_NameORIG_400i,vehicle_DescORIG_400i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_400i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,3,20000,1,1,0,c53f1ea8-d862-4b55-822d-9ad26947920d,718f4435-628b-4436-bb80-bf9cfef9a945,libs/foundry/records/entities/spaceships/orig_400i.xml
ORIG_600i_AI_Template_ShipBoarded,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,77c2d756-17a8-44a6-89a3-2ff641603ced,libs/foundry/records/entities/spaceships/orig_600i_ai_template_shipboarded.xml
ORIG_600i_BIS2951,vehicle_NameORIG_600i_2951_BIS,vehicle_DescORIG_600i_2951_BIS,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,fdb1e6be-8de7-44a0-8359-ad1c5eb6a9fc,libs/foundry/records/entities/spaceships/orig_600i_bis2951.xml
ORIG_600i_Executive_Edition,vehicle_NameORIG_600i_Executive,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,Executive,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,9db2766a-06da-4a5c-9d23-c9cdc9d5d854,38ae749f-d4fc-4dfd-907b-ed8db61f3d88,libs/foundry/records/entities/spaceships/orig_600i_executive_edition.xml
ORIG_600i_PU_AI_CIV_DEF,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,22580fe0-e60a-40d6-b300-c0fe4ab2dbb1,libs/foundry/records/entities/spaceships/orig_600i_pu_ai_civ_def.xml
ORIG_600i_PU_AI_CIV,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,c53b128c-bf2f-45f6-b6bf-e27548199b69,libs/foundry/records/entities/spaceships/orig_600i_pu_ai_civ.xml
ORIG_600i_PU_AI_CRIM,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,3090d335-632b-4555-8a93-23cede10773d,libs/foundry/records/entities/spaceships/orig_600i_pu_ai_crim.xml
ORIG_600i_Touring,vehicle_NameORIG_600i_Touring,vehicle_DescORIG_600i_Touring,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,Touring,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,55000,1,1,0,1c1b7cb7-68de-4e7d-8690-c0fa2d6636ba,11b660a2-c77c-490b-9e85-ee70400c5cf8,libs/foundry/records/entities/spaceships/orig_600i_touring.xml
ORIG_600i_Unmanned_Salvage,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,25ec2a44-7bb1-4ac5-ae0d-7af6f1c9757b,libs/foundry/records/entities/spaceships/orig_600i_unmanned_salvage.xml
ORIG_600i_Unmanned,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,5df1c547-d86f-4bc4-9483-14d71a2914c8,libs/foundry/records/entities/spaceships/orig_600i_unmanned.xml
ORIG_600i,vehicle_NameORIG_600i,vehicle_DescORIG_600i,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_600i.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_expedition,bdf53a4c-0fce-442f-9222-e438792d7b75,1,55000,1,1,0,417e05b1-d424-4b79-a8e6-c8898743a8c6,f8ac4c26-8f4d-4cb3-9be2-7d867a95a877,libs/foundry/records/entities/spaceships/orig_600i.xml
ORIG_85X_PU_AI_CIV,vehicle_NameORIG_85X,vehicle_DescORIG_85X,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_85x.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_Touring,7c6165ca-71b8-46b0-b0fa-b4c7f68b447e,1,1450,1,1,0,bc61b3f7-20fa-4cbb-9765-d43954b4a823,eaeefdca-f80e-4687-ac8f-c4aeb6461496,libs/foundry/records/entities/spaceships/orig_85x_pu_ai_civ.xml
ORIG_85X_PU_AI_CRIM,vehicle_NameORIG_85X,vehicle_DescORIG_85X,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_85x.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_Touring,7c6165ca-71b8-46b0-b0fa-b4c7f68b447e,1,1450,1,1,0,bc61b3f7-20fa-4cbb-9765-d43954b4a823,6bde9886-4283-4bcd-a1d5-d6fe0a9238ef,libs/foundry/records/entities/spaceships/orig_85x_pu_ai_crim.xml
ORIG_85X,vehicle_NameORIG_85X,vehicle_DescORIG_85X,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_85x.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_Touring,7c6165ca-71b8-46b0-b0fa-b4c7f68b447e,1,1450,1,1,0,bc61b3f7-20fa-4cbb-9765-d43954b4a823,9dc9c257-c413-416a-ab9b-06fbadf18d1e,libs/foundry/records/entities/spaceships/orig_85x.xml
ORIG_890Jump_AI_CIV_ShipBoarded,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,f8534c3c-cb3b-4ccb-b552-a1b16d08e823,libs/foundry/records/entities/spaceships/orig_890jump_ai_civ_shipboarded.xml
ORIG_890Jump_AI_Template_ShipBoarded,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,daf7e470-e320-42f3-bf7c-a593b1a0ff98,libs/foundry/records/entities/spaceships/orig_890jump_ai_template_shipboarded.xml
ORIG_890Jump_Drug_01,vehicle_NameORIG_890Jump_Hijacked,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,ed6569dc-a7fd-429a-b957-3c782bc4f9e0,libs/foundry/records/entities/spaceships/orig_890jump_drug_01.xml
ORIG_890Jump_Hijacked_Pisces,vehicle_NameORIG_890Jump_Hijacked,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,b3164e1f-fb2b-462e-bcbb-a7b093498c47,libs/foundry/records/entities/spaceships/orig_890jump_hijacked_pisces.xml
ORIG_890Jump_Hijacked,vehicle_NameORIG_890Jump_Hijacked,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,ab453a70-e992-40b2-848f-0ab0a93ae87a,libs/foundry/records/entities/spaceships/orig_890jump_hijacked.xml
ORIG_890Jump_PU_AI_CIV_DEF,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,f80528b0-af30-41b6-b90f-1d3c7837b4f4,libs/foundry/records/entities/spaceships/orig_890jump_pu_ai_civ_def.xml
ORIG_890Jump_PU_AI_CIV,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,42b747a6-0eba-421e-ae22-a331108db512,libs/foundry/records/entities/spaceships/orig_890jump_pu_ai_civ.xml
ORIG_890Jump_PU_AI_CRIM,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,78a3bd92-1b56-4676-8143-12c019d861dc,libs/foundry/records/entities/spaceships/orig_890jump_pu_ai_crim.xml
ORIG_890Jump_Unmanned_Salvage,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,e1c95c9a-5b06-4c20-987c-a5c8bcb1cfbf,libs/foundry/records/entities/spaceships/orig_890jump_unmanned_salvage.xml
ORIG_890Jump_Unmanned,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,05189197-09f7-4869-8db2-5fe21886cda3,libs/foundry/records/entities/spaceships/orig_890jump_unmanned.xml
ORIG_890Jump,vehicle_NameORIG_890Jump,vehicle_DescORIG_890Jump,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,scripts/entities/vehicles/implementations/xml/orig_890jump.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,item_ShipFocus_LuxuryTouring,7b573f8f-4e5d-4e97-bd9c-196faddb0a18,1,100000,1,1,0,81489cc5-9985-4ac4-ac24-2c9f14cd49fa,50ddaf5e-a8e3-42fe-a1d3-7267f39b39b0,libs/foundry/records/entities/spaceships/orig_890jump.xml
ORIG_m50_PU_AI_Advocacy,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,b86020fb-f0b9-4474-8ad2-5011b34572ed,libs/foundry/records/entities/spaceships/orig_m50_pu_ai_advocacy.xml
ORIG_m50_PU_AI_CIV,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,b1045102-2748-43b4-97ce-29c7dbdeb5de,libs/foundry/records/entities/spaceships/orig_m50_pu_ai_civ.xml
ORIG_m50_PU_AI_CRIM,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,b25fddf0-114c-4c70-997c-c28f5999ac91,libs/foundry/records/entities/spaceships/orig_m50_pu_ai_crim.xml
ORIG_m50_PU_AI_NineTails,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,1158cd1e-9e8d-46bf-ab69-0f67eb6655e3,libs/foundry/records/entities/spaceships/orig_m50_pu_ai_ninetails.xml
ORIG_m50_PU_AI_NT,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,3cd86221-f741-4c25-a76c-0085a914fc74,libs/foundry/records/entities/spaceships/orig_m50_pu_ai_nt.xml
ORIG_m50,vehicle_NameORIG_m50,vehicle_DescORIG_m50,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m50.xml,,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,vehicle_class_racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,0,,1b57cdac-693b-410b-8343-68fa194c94ae,libs/foundry/records/entities/spaceships/orig_m50.xml
ORIG_m80,vehicle_NameORIG_M80,vehicle_DescORIG_M80,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_m80.xml,,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_heavyfighter,b9fdb132-72dd-48e4-8fd6-64a4b74595d7,1,2500,1,1,0,c5efc6cb-bbed-4e9c-a42b-623b30417ab0,01c24704-ae47-4b31-931c-d35655edaa05,libs/foundry/records/entities/spaceships/orig_m80.xml
ORIG_X1_Force,vehicle_NameORIG_X1_Force,vehicle_DescORIG_X1_Force,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_X1.xml,X1_Force,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_passenger,e23c9136-14ab-4814-8c99-50973444f9c4,1,2500,1,1,1,07b72e0c-74a4-4f62-81b5-da31c2afcb86,b416dbbf-53f2-489e-a9dc-456286aa6c70,libs/foundry/records/entities/spaceships/orig_x1_force.xml
ORIG_X1_Velocity,vehicle_NameORIG_X1_Velocity,vehicle_DescORIG_X1_Velocity,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_X1.xml,X1_Velocity,vehicle_focus_competition,0f148cb8-74eb-45fa-bd77-82a756fa4b36,item_ShipFocus_Racing,42c95b15-5e41-4c2d-a342-8df0aa82ae3b,1,2500,1,1,1,07b72e0c-74a4-4f62-81b5-da31c2afcb86,58e25524-8bd3-450f-8442-7b58fdfc8a50,libs/foundry/records/entities/spaceships/orig_x1_velocity.xml
ORIG_X1,vehicle_NameORIG_X1,vehicle_DescORIG_X1,1e47a9ec-a3f0-431d-be0e-377712e1ed84,ORIG,manufacturer_NameOrigin,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/ORIG_X1.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_passenger,e23c9136-14ab-4814-8c99-50973444f9c4,1,2500,1,1,1,07b72e0c-74a4-4f62-81b5-da31c2afcb86,829d0525-e67e-4e57-9f52-b4e572a4f73d,libs/foundry/records/entities/spaceships/orig_x1.xml
probe_comms_1_a_PSec,vehicle_Nameprobe_comms_1_a,vehicle_Descprobe_comms_1_a,9e1f5a35-edcc-4d19-bede-08e2730043c5,ARGO,manufacturer_NameARGO,Spaceship,scripts/entities/vehicles/implementations/xml/probe_comms_1_a.xml,,vehicle_focus_transporter,d86d770d-1fc4-4525-b3b0-4f670a8a5634,vehicle_class_lightfreight,ff99d78e-3a6a-4e4d-8b1c-59e87a005c11,1,2500,0,0,0,04555ac1-dfc1-4181-b847-dcd62f5147da,349fd8af-0305-4f73-b087-8d1b4293cf81,libs/foundry/records/entities/spaceships/probe_comms_1_a_psec.xml
probe_comms_1_a,vehicle_Nameprobe_comms_1_a,vehicle_Descprobe_comms_1_a,9e1f5a35-edcc-4d19-bede-08e2730043c5,ARGO,manufacturer_NameARGO,Spaceship,scripts/entities/vehicles/implementations/xml/probe_comms_1_a.xml,,vehicle_focus_transporter,d86d770d-1fc4-4525-b3b0-4f670a8a5634,vehicle_class_lightfreight,ff99d78e-3a6a-4e4d-8b1c-59e87a005c11,1,2500,0,0,0,04555ac1-dfc1-4181-b847-dcd62f5147da,dd638b84-b8ea-4e95-9297-bdcfe4ae504a,libs/foundry/records/entities/spaceships/probe_comms_1_a.xml
probe_comms_1_b_Civ,vehicle_Nameprobe_comms_1_a,vehicle_Descprobe_comms_1_a,9e1f5a35-edcc-4d19-bede-08e2730043c5,ARGO,manufacturer_NameARGO,Spaceship,scripts/entities/vehicles/implementations/xml/probe_comms_1_a.xml,Disused,vehicle_focus_transporter,d86d770d-1fc4-4525-b3b0-4f670a8a5634,vehicle_class_lightfreight,ff99d78e-3a6a-4e4d-8b1c-59e87a005c11,1,2500,0,0,0,04555ac1-dfc1-4181-b847-dcd62f5147da,3915d4cb-f130-45d0-849a-e9e8d433720b,libs/foundry/records/entities/spaceships/probe_comms_1_b_civ.xml
probe_comms_1_Ninetails,vehicle_Nameprobe_comms_1_a,vehicle_Descprobe_comms_1_a,9e1f5a35-edcc-4d19-bede-08e2730043c5,ARGO,manufacturer_NameARGO,Spaceship,scripts/entities/vehicles/implementations/xml/probe_comms_1_a.xml,Disused,vehicle_focus_transporter,d86d770d-1fc4-4525-b3b0-4f670a8a5634,vehicle_class_lightfreight,ff99d78e-3a6a-4e4d-8b1c-59e87a005c11,1,2500,0,0,0,04555ac1-dfc1-4181-b847-dcd62f5147da,930b6156-c75a-4f6e-bc28-9b5478144572,libs/foundry/records/entities/spaceships/probe_comms_1_ninetails.xml
RSI_Apollo_Medivac_AI_CIV,vehicle_NameRSI_Apollo_Medivac,vehicle_DescRSI_Apollo_Medivac,23186ec6-28ed-4f2e-a3f9-0c5459202d63,RSI_2025,manufacturer_NameRSI,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/rsi_apollo.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,20000,1,1,0,4b2dbad4-ca1c-4016-9d1c-7850f565a160,0e14e827-799b-41b0-8e43-ac3fd155ce5e,libs/foundry/records/entities/spaceships/rsi_apollo_medivac_ai_civ.xml
RSI_Apollo_Medivac_AI_CRIM,vehicle_NameRSI_Apollo_Medivac,vehicle_DescRSI_Apollo_Medivac,23186ec6-28ed-4f2e-a3f9-0c5459202d63,RSI_2025,manufacturer_NameRSI,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/rsi_apollo.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,20000,1,1,0,4b2dbad4-ca1c-4016-9d1c-7850f565a160,ea261941-4d7e-4d53-8902-569edd553cf7,libs/foundry/records/entities/spaceships/rsi_apollo_medivac_ai_crim.xml
RSI_Apollo_Medivac_Tier_1,vehicle_NameRSI_Apollo_Medivac,vehicle_DescRSI_Apollo_Medivac,23186ec6-28ed-4f2e-a3f9-0c5459202d63,RSI_2025,manufacturer_NameRSI,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/rsi_apollo.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,20000,1,1,0,4b2dbad4-ca1c-4016-9d1c-7850f565a160,40462066-1bef-775b-7708-dea79dcaf2bd,libs/foundry/records/entities/spaceships/rsi_apollo_medivac_tier_1.xml
