BlueprintClass,TargetEntityClassGuid,TargetEntityClass,TargetItemNameKey,RecipeCosts,Ref,Path
BP_CRAFT_COOL_AEGS_S04_Reclaimer,115aaff9-c8c5-4b93-bc14-9f22524fe8a8,COOL_AEGS_S04_Reclaimer,item_NameCOOL_AEGS_S04_Reclaimer,"[{""resource"":""86d00bd8-08f7-4231-b375-a609803fc46d"",""minQuality"":1,""amount"":5.25},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":5.25},{""resource"":""07570c9f-fdf6-4bca-a56b-c42809ec0e01"",""minQuality"":1,""amount"":3.15}]",db6227d5-aa0e-44b9-ad22-5d62a99f114b,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_aegs_s04_reclaimer.xml
BP_CRAFT_COOL_JSPN_S00_CryoStarSL_SCItem,7db13b34-c8b1-4e1a-9aba-3dcd7087e995,COOL_JSPN_S00_CryoStarSL_SCItem,item_Name_COOL_JSPN_S00_CryoStarSL,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.05},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.05},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.03}]",a1b5c9ef-be2e-4077-ba67-4a3028970c49,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s00_cryostarsl_scitem.xml
BP_CRAFT_COOL_JSPN_S00_FrostStarSL_SCItem,387da568-31d2-4479-81da-21dd015db668,COOL_JSPN_S00_FrostStarSL_SCItem,item_NameCOOL_JSPN_S00_FrostStarSL,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.05},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.05},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.03}]",bde33318-8438-4fdf-a181-4536963a600a,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s00_froststarsl_scitem.xml
BP_CRAFT_COOL_JSPN_S00_WinterStarSL_SCItem,26f6ac67-8c44-4160-8be2-d64d07d3ec3a,COOL_JSPN_S00_WinterStarSL_SCItem,item_NameCOOL_JSPN_S00_WinterStarSL_SCItem,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.05},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.05},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.03}]",f6c07dae-cca0-4abd-adc9-e1c6b6acfca1,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s00_winterstarsl_scitem.xml
BP_CRAFT_COOL_JSPN_S01_CryoStar_SCItem,0a190bad-bbb1-4988-9622-61b7af717d6f,COOL_JSPN_S01_CryoStar_SCItem,item_Name_COOL_JSPN_S01_CryoStar,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.1}]",1239aec1-9d22-4fd8-a694-2eee52243aad,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s01_cryostar_scitem.xml
BP_CRAFT_COOL_JSPN_S01_FrostStar_SCItem,d8059126-352a-4be5-bfc9-15cf4fb05439,COOL_JSPN_S01_FrostStar_SCItem,item_NameCOOL_JSPN_S01_FrostStar,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.1}]",9de39ccc-d212-4784-b1d9-c51d353b9a79,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s01_froststar_scitem.xml
BP_CRAFT_COOL_JSPN_S01_WinterStar_SCItem,ec636cbd-21c6-4b9c-a095-c8ef04f1a9fa,COOL_JSPN_S01_WinterStar_SCItem,item_NameCOOL_JSPN_S01_WinterStar,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.1}]",0c113b8f-0bff-4b62-adf1-64c31786c85b,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s01_winterstar_scitem.xml
BP_CRAFT_COOL_JSPN_S02_CryoStarEX_SCItem,b3e803cc-f907-494d-8e35-51703eae4b6f,COOL_JSPN_S02_CryoStarEX_SCItem,item_NameCOOL_JSPN_S02_CryoStarEX,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.3}]",787f5cf3-cb9f-4811-b991-475b09d2d039,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s02_cryostarex_scitem.xml
BP_CRAFT_COOL_JSPN_S02_FrostStarEX_SCItem,59a37716-f4d3-4dcb-a41e-0f2c3064e169,COOL_JSPN_S02_FrostStarEX_SCItem,item_NameCOOL_JSPN_S02_FrostStarEX,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.3}]",80f82e57-67d7-464e-a3f1-10770d31440e,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s02_froststarex_scitem.xml
BP_CRAFT_COOL_JSPN_S02_WinterStarEX_SCItem,5800c752-938f-4b6a-b39b-7f770c6fa060,COOL_JSPN_S02_WinterStarEX_SCItem,item_NameCOOL_JSPN_S02_WinterStarEX_SCItem,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.3}]",7be41934-c13b-41a0-be05-5b8dab42cf23,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s02_winterstarex_scitem.xml
BP_CRAFT_COOL_JSPN_S03_CryoStarXL_SCItem,d36feefd-7377-4188-9271-355709039a39,COOL_JSPN_S03_CryoStarXL_SCItem,item_Name_COOL_JSPN_S03_CryoStarXL,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1}]",95fc7cad-58d5-4bc4-b643-c0633c6f2b0e,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s03_cryostarxl_scitem.xml
BP_CRAFT_COOL_JSPN_S03_FrostStarXL_SCItem,bea66e66-0d30-4f9c-8eaa-b15002fb2299,COOL_JSPN_S03_FrostStarXL_SCItem,item_NameCOOL_JSPN_S03_FrostStarXL_SCItem,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":1}]",267970a8-095d-440a-a7ae-68215b8eafe2,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s03_froststarxl_scitem.xml
BP_CRAFT_COOL_JSPN_S03_WinterStarXL_SCItem,71df1f43-b44d-47e7-9d29-2a4e090aee07,COOL_JSPN_S03_WinterStarXL_SCItem,item_NameCOOL_JSPN_S03_WinterStarXL_SCItem,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1}]",8efd4e68-449f-48f2-a6d3-fda82c575e61,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_jspn_s03_winterstarxl_scitem.xml
BP_CRAFT_COOL_JUST_S01_EcoFlow_SCItem,b2279e37-c5fb-49ab-b008-b32f3c528706,COOL_JUST_S01_EcoFlow_SCItem,item_Name_COOL_JUST_S01_EcoFlow,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":0.1}]",b392d1be-39b4-48ba-bd3f-a39f5bc0a6e7,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s01_ecoflow_scitem.xml
BP_CRAFT_COOL_JUST_S01_Hydrocel_SCItem,a5107834-61e1-481d-b836-7ed6c08b14d5,COOL_JUST_S01_Hydrocel_SCItem,item_NameCOOL_JUST_S01_Hydrocel,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.1}]",82c4d61a-8ba2-47cb-b594-d680770a048c,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s01_hydrocel_scitem.xml
BP_CRAFT_COOL_JUST_S01_Thermax_SCItem,bba050c3-1348-45a8-91c6-73e4ecf5082f,COOL_JUST_S01_Thermax_SCItem,item_NameCOOL_JUST_S01_Thermax,"[{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""dc6fbcbb-5990-4ed5-82ee-93152dab7845"",""minQuality"":1,""amount"":0.1}]",fe3893f7-5517-4e46-b94f-c5afc09f8659,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s01_thermax_scitem.xml
BP_CRAFT_COOL_JUST_S01_UltraFlow_SCItem,5ffb1abc-c4ed-4413-b882-ccd848ca09a2,COOL_JUST_S01_UltraFlow_SCItem,item_Name_COOL_JUST_S01_UltraFlow,"[{""resource"":""86d00bd8-08f7-4231-b375-a609803fc46d"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""07570c9f-fdf6-4bca-a56b-c42809ec0e01"",""minQuality"":1,""amount"":0.1}]",0081bcc1-21a8-4f66-9382-2f387acad279,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s01_ultraflow_scitem.xml
BP_CRAFT_COOL_JUST_S02_CoolCore_SCItem,553f7473-1d24-41b5-bd53-baa4190464d0,COOL_JUST_S02_CoolCore_SCItem,item_NameCOOL_JUST_S02_CoolCore,"[{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""dc6fbcbb-5990-4ed5-82ee-93152dab7845"",""minQuality"":1,""amount"":0.3}]",20db0375-6a69-453c-92ef-c5dd0bf23896,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s02_coolcore_scitem.xml
BP_CRAFT_COOL_JUST_S02_Hydrojet_SCItem,866c76c0-8c22-44ad-b1dc-167ee5fbe347,COOL_JUST_S02_Hydrojet_SCItem,item_NameCOOL_JUST_S02_Hydrojet,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.3}]",6c054f9a-c061-47ef-a9a5-8c3be6984bf3,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s02_hydrojet_scitem.xml
BP_CRAFT_COOL_JUST_S02_Snowfall_SCItem,f0429b13-6f0d-4ffb-9160-6ae0df03b5cb,COOL_JUST_S02_Snowfall_SCItem,item_Name_COOL_JUST_S02_Snowfall,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":0.3}]",c03a5ffe-f32f-4b8a-ab22-bece7088f00f,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s02_snowfall_scitem.xml
BP_CRAFT_COOL_JUST_S02_Snowpack_SCItem,04285ce3-561f-4377-b0db-c641e3fad1de,COOL_JUST_S02_Snowpack_SCItem,item_NameCOOL_JUST_S02_Snowpack_SCItem,"[{""resource"":""86d00bd8-08f7-4231-b375-a609803fc46d"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""07570c9f-fdf6-4bca-a56b-c42809ec0e01"",""minQuality"":1,""amount"":0.3}]",ec2fd395-add8-44cf-8d42-1e818fb2bff5,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s02_snowpack_scitem.xml
BP_CRAFT_COOL_JUST_S03_ChillMax_SCItem,98180be7-076c-4621-994a-284d1c17a366,COOL_JUST_S03_ChillMax_SCItem,item_NameCOOL_JUST_S03_ChillMax_SCItem,"[{""resource"":""86d00bd8-08f7-4231-b375-a609803fc46d"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""07570c9f-fdf6-4bca-a56b-c42809ec0e01"",""minQuality"":1,""amount"":1}]",b91d17d9-d36c-4e43-9d11-2be124ecc461,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s03_chillmax_scitem.xml
BP_CRAFT_COOL_JUST_S03_Hydropulse_SCItem,3127738f-d2ba-44bb-913c-eb380182bef8,COOL_JUST_S03_Hydropulse_SCItem,item_NameCOOL_JUST_S03_Hydropulse_SCItem,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1}]",107db9c8-6171-44ea-93d6-9bcc76b4181e,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s03_hydropulse_scitem.xml
BP_CRAFT_COOL_JUST_S03_IceFlush_SCItem,41ac4e69-f4f8-4efe-b499-0257bdf1aba3,COOL_JUST_S03_IceFlush_SCItem,item_Name_COOL_JUST_S03_IceFlush,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":1}]",09dca6a0-8b5a-4ab4-a8bc-04db3cb14088,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s03_iceflush_scitem.xml
BP_CRAFT_COOL_JUST_S03_ThermalCore_SCItem,fd9f41c7-f60b-4ac8-95be-cb501fc5dd5d,COOL_JUST_S03_ThermalCore_SCItem,item_NameCOOL_JUST_S03_ThermalCore,"[{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""dc6fbcbb-5990-4ed5-82ee-93152dab7845"",""minQuality"":1,""amount"":1}]",0a4f5eb7-fbbb-41fb-aae2-917a37ac9fd3,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_just_s03_thermalcore_scitem.xml
BP_CRAFT_COOL_LPLT_S01_ArcticStorm_SCItem,d98450a2-605a-47b6-a8cd-f43df14ddf0e,COOL_LPLT_S01_ArcticStorm_SCItem,item_NameCOOL_LPLT_S01_ArcticStorm,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.1}]",31f6cdd8-e293-48c5-a78e-1155a8fbba16,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s01_arcticstorm_scitem.xml
BP_CRAFT_COOL_LPLT_S01_BlastChill_SCItem,94ea5bb5-070c-4c75-b90d-66c26c38bb2a,COOL_LPLT_S01_BlastChill_SCItem,item_NameCOOL_LPLT_S01_BlastChill,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.1}]",1414bc9f-2a10-440d-86b0-91c85cfaa28d,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s01_blastchill_scitem.xml
BP_CRAFT_COOL_LPLT_S01_FlashFreeze_SCItem,96860a78-4b34-4888-93a5-12efb259a5ff,COOL_LPLT_S01_FlashFreeze_SCItem,item_NameCOOL_LPLT_S01_FlashFreeze,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.1}]",b19e0018-91e7-4f53-9d87-4c083131b851,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s01_flashfreeze_scitem.xml
BP_CRAFT_COOL_LPLT_S02_ColdSnap_SCItem,b5543ea6-b332-47d7-a02c-5f25620d2fd1,COOL_LPLT_S02_ColdSnap_SCItem,item_NameCOOL_LPLT_S02_ColdSnap,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.3}]",0fc20c2e-3b7d-4f3d-ade1-57e65c3195c8,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s02_coldsnap_scitem.xml
BP_CRAFT_COOL_LPLT_S02_FullFrost_SCItem,572580a2-c164-4f99-beaa-d71cd1bd99a7,COOL_LPLT_S02_FullFrost_SCItem,item_Name_COOL_LPLT_S02_FullFrost,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.3}]",571b10ba-8033-4d00-b767-3f2edde7e9e3,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s02_fullfrost_scitem.xml
BP_CRAFT_COOL_LPLT_S02_WhiteOut_SCItem,29026bad-ef1d-4a72-8059-f1fe2c397603,COOL_LPLT_S02_WhiteOut_SCItem,item_Name_COOL_LPLT_S02_WhiteOut,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":0.5},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.5},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":0.3}]",770ba210-bb7e-4b88-a7d8-2f132fa4bc0f,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s02_whiteout_scitem.xml
BP_CRAFT_COOL_LPLT_S03_ColdSurge_SCItem,771caf70-effc-49c2-aaf4-c240065db14d,COOL_LPLT_S03_ColdSurge_SCItem,item_NameCOOL_LPLT_S03_ColdSurge_SCItem,"[{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1}]",6ec023c3-d739-40bf-899e-4a3e66520263,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s03_coldsurge_scitem.xml
BP_CRAFT_COOL_LPLT_S03_FrostBite_SCItem,65c269cf-5094-4984-9dbf-d6675a4a785b,COOL_LPLT_S03_FrostBite_SCItem,item_Name_COOL_LPLT_S03_FrostBite,"[{""resource"":""75b37a54-45c9-4f27-ac09-9830f092dd86"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1}]",abdb3c60-cdc5-4bd5-bbcc-55da792bc584,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s03_frostbite_scitem.xml
BP_CRAFT_COOL_LPLT_S03_FrostBurn_SCItem,4f61e805-f5f4-49b2-a834-cfda713f48db,COOL_LPLT_S03_FrostBurn_SCItem,item_NameCOOL_LPLT_S03_FrostBurn,"[{""resource"":""f386a33c-ac9a-400a-a7b8-fe1fc7c8d270"",""minQuality"":1,""amount"":1.64},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":1.64},{""resource"":""1b4c4042-5fdc-4b52-bec4-07085cb3520a"",""minQuality"":1,""amount"":1}]",f046ebef-00e3-4427-853d-1c0bcd932068,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_lplt_s03_frostburn_scitem.xml
BP_CRAFT_COOL_ORIG_S04_890J_SCItem,18600693-df8b-4898-a9a6-e91291e69dd4,COOL_ORIG_S04_890J_SCItem,item_NameCOOL_ORIG_S04_890J_SCItem,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":5.25},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":5.25},{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":3.15}]",93d6786c-83fa-4d42-8c7b-87c87adb2b13,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_orig_s04_890j_scitem.xml
BP_CRAFT_COOL_RSI_S04_Polaris_SCItem,d0b4ce5b-c8ba-4a9f-90b1-c9567a6c90e9,COOL_RSI_S04_Polaris_SCItem,item_NameCOOL_ORIG_S04_890J_SCItem,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":5.25},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":5.25},{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":3.15}]",fd3b2ad5-e25f-4a51-b9c3-aaa4da9db252,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_rsi_s04_polaris_scitem.xml
BP_CRAFT_COOL_S04_CNOU_Pioneer,3cf6753c-d69c-4980-a45e-724151407096,3cf6753c-d69c-4980-a45e-724151407096,,"[{""resource"":""60f116f4-c02a-45b2-9ded-333747795124"",""minQuality"":1,""amount"":5.25},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":5.25},{""resource"":""dc6fbcbb-5990-4ed5-82ee-93152dab7845"",""minQuality"":1,""amount"":3.15}]",d7f3ad24-fca7-4393-b026-f55675cfe820,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_s04_cnou_pioneer.xml
BP_CRAFT_COOL_TYDT_S01_HeatSafe_SCItem,b4be7e39-8cd9-4d38-af89-61ace9c67796,COOL_TYDT_S01_HeatSafe_SCItem,item_NameCOOL_TYDT_S01_HeatSafe,"[{""resource"":""33bff393-42f1-4f70-85a1-71e695ed2a5a"",""minQuality"":1,""amount"":0.16},{""resource"":""f9f3251a-8e48-408a-b957-f1e3d5d3e213"",""minQuality"":1,""amount"":0.16},{""resource"":""dc6fbcbb-5990-4ed5-82ee-93152dab7845"",""minQuality"":1,""amount"":0.1}]",bb0bcf7d-9953-4d81-9976-284c9bc356e1,libs/foundry/records/crafting/blueprints/crafting/vehiclegear/cooler/bp_craft_cool_tydt_s01_heatsafe_scitem.xml
