Entity Class,Name Key,Description Key,Display Name Key,Display Description Key,Display Type Key,Type GUID,Subtype GUID,Cargo Occupancy Unit,Cargo Occupancy Value,Cargo Occupancy SCU,Boxable,Unrefined,Raw,Refined,Controlled Substance Jurisdictions,Controlled Substance Max SCU,Legality Warning Source,Record GUID,Record Path
CompBoard,items_commodities_compboard,items_commodities_compboard_desc,items_commodities_compboard,items_commodities_compboard_desc,items_commodities_type_scrap,ed0caf1c-50a1-4310-8bb9-3eb664c64a59,32833439-a307-4a21-b11c-56c265a89e37,SMicroCargoUnit,600,0.0006,1,0,,,,,,14798b94-9280-475b-8bbe-9ffb6698cf99,libs/foundry/records/entities/commodities/scrap/compboard.xml
CompBoard,items_commodities_compboard,items_commodities_compboard_desc,items_commodities_compboard,items_commodities_compboard_desc,items_commodities_type_scrap,ed0caf1c-50a1-4310-8bb9-3eb664c64a59,32833439-a307-4a21-b11c-56c265a89e37,SMicroCargoUnit,600,0.0006,1,0,,,,,,14798b94-9280-475b-8bbe-9ffb6698cf99,libs/foundry/records/entities/commodities/scrap/compboard.xml
scrap,items_commodities_scrap,LOC_EMPTY,items_commodities_scrap,LOC_UNINITIALIZED,items_commodities_type_scrap,ed0caf1c-50a1-4310-8bb9-3eb664c64a59,0ed99600-80f8-4660-951f-dae11db6b4d0,SCentiCargoUnit,1,0.01,1,0,,,,,,00cbfce5-8215-4619-9399-cafe96a5c5a9,libs/foundry/records/entities/commodities/scrap/scrap.xml
scrap,items_commodities_scrap,LOC_EMPTY,items_commodities_scrap,LOC_UNINITIALIZED,items_commodities_type_scrap,ed0caf1c-50a1-4310-8bb9-3eb664c64a59,0ed99600-80f8-4660-951f-dae11db6b4d0,SCentiCargoUnit,1,0.01,1,0,,,,,,00cbfce5-8215-4619-9399-cafe96a5c5a9,libs/foundry/records/entities/commodities/scrap/scrap.xml
altruciatoxin_unprocessed,items_commodities_altruciatoxin_unprocessed,items_commodities_altruciatoxin_unprocessed_desc,items_commodities_altruciatoxin_unprocessed,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,d2957552-b6a5-4f01-b0b5-bfa11fa02040,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,599a5fca-1d2f-4661-bd97-1fbb17fbc6ac,libs/foundry/records/entities/commodities/vice/altruciatoxin_unprocessed.xml
altruciatoxin_unprocessed,items_commodities_altruciatoxin_unprocessed,items_commodities_altruciatoxin_unprocessed_desc,items_commodities_altruciatoxin_unprocessed,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,d2957552-b6a5-4f01-b0b5-bfa11fa02040,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,599a5fca-1d2f-4661-bd97-1fbb17fbc6ac,libs/foundry/records/entities/commodities/vice/altruciatoxin_unprocessed.xml
altruciatoxin,items_commodities_altruciatoxin,LOC_EMPTY,items_commodities_altruciatoxin,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,bbb6df43-0295-470d-b822-cdd90e0f6c48,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,f9bb228a-d3d3-4756-a0f1-65bfeca71a1d,libs/foundry/records/entities/commodities/vice/altruciatoxin.xml
altruciatoxin,items_commodities_altruciatoxin,LOC_EMPTY,items_commodities_altruciatoxin,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,bbb6df43-0295-470d-b822-cdd90e0f6c48,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,f9bb228a-d3d3-4756-a0f1-65bfeca71a1d,libs/foundry/records/entities/commodities/vice/altruciatoxin.xml
distilledSpirits,items_commodities_distilledSpirits,LOC_EMPTY,items_commodities_distilledSpirits,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,02ae7f01-1edb-486e-ada2-7fb54116cec2,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,f4ddbdca-2266-456f-afbc-e46586f9b4a4,libs/foundry/records/entities/commodities/vice/distilledspirits.xml
distilledSpirits,items_commodities_distilledSpirits,LOC_EMPTY,items_commodities_distilledSpirits,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,02ae7f01-1edb-486e-ada2-7fb54116cec2,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,f4ddbdca-2266-456f-afbc-e46586f9b4a4,libs/foundry/records/entities/commodities/vice/distilledspirits.xml
dopple,items_commodities_dopple,items_commodities_dopple_desc,items_commodities_dopple,items_commodities_dopple,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,5ed00954-c6cb-48dd-b3ba-f2ff64ce9b37,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,d09bd9d5-0d62-4732-b7d1-5c33662e03f9,libs/foundry/records/entities/commodities/vice/dopple.xml
dopple,items_commodities_dopple,items_commodities_dopple_desc,items_commodities_dopple,items_commodities_dopple,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,5ed00954-c6cb-48dd-b3ba-f2ff64ce9b37,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,d09bd9d5-0d62-4732-b7d1-5c33662e03f9,libs/foundry/records/entities/commodities/vice/dopple.xml
etam,items_commodities_etam,items_commodities_etam_desc,items_commodities_etam,items_commodities_etam,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,3653a6fb-c6af-4b4e-a9d0-97da7288babe,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004,0.125,controlled-substance,ab0b493c-9faf-401e-a27b-a81998bf07a5,libs/foundry/records/entities/commodities/vice/etam.xml
etam,items_commodities_etam,items_commodities_etam_desc,items_commodities_etam,items_commodities_etam,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,3653a6fb-c6af-4b4e-a9d0-97da7288babe,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004,0.125,controlled-substance,ab0b493c-9faf-401e-a27b-a81998bf07a5,libs/foundry/records/entities/commodities/vice/etam.xml
freeze,items_commodities_freeze,items_commodities_freeze_desc,items_commodities_freeze,items_commodities_freeze,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,68385038-744c-45c9-b57f-0b3be3a58df1,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,674f116f-d1b8-4000-bd8f-e17afbcf95ae,libs/foundry/records/entities/commodities/vice/freeze.xml
freeze,items_commodities_freeze,items_commodities_freeze_desc,items_commodities_freeze,items_commodities_freeze,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,68385038-744c-45c9-b57f-0b3be3a58df1,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,674f116f-d1b8-4000-bd8f-e17afbcf95ae,libs/foundry/records/entities/commodities/vice/freeze.xml
glow,items_commodities_glow,items_commodities_glow_desc,items_commodities_glow,items_commodities_glow,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,273227cc-4a56-4dbc-ba65-5eb3920a903e,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,6693f3b7-a913-4e3a-a3ca-b4bf1af1603d,libs/foundry/records/entities/commodities/vice/glow.xml
glow,items_commodities_glow,items_commodities_glow_desc,items_commodities_glow,items_commodities_glow,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,273227cc-4a56-4dbc-ba65-5eb3920a903e,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,6693f3b7-a913-4e3a-a3ca-b4bf1af1603d,libs/foundry/records/entities/commodities/vice/glow.xml
mala,items_commodities_mala,items_commodities_mala_desc,items_commodities_mala,items_commodities_mala,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,574378be-7653-4910-ae2a-67dd42e117c0,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,7e672aee-b473-4989-a497-c31ec1faffa0,libs/foundry/records/entities/commodities/vice/mala.xml
mala,items_commodities_mala,items_commodities_mala_desc,items_commodities_mala,items_commodities_mala,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,574378be-7653-4910-ae2a-67dd42e117c0,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,7e672aee-b473-4989-a497-c31ec1faffa0,libs/foundry/records/entities/commodities/vice/mala.xml
maze,items_commodities_maze,items_commodities_maze_desc,items_commodities_maze,items_commodities_maze_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,2ac7e069-37fc-4b27-8d0e-142ac7a8e0c1,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,20155793-a24c-48fc-a986-26b442145858,libs/foundry/records/entities/commodities/vice/maze.xml
maze,items_commodities_maze,items_commodities_maze_desc,items_commodities_maze,items_commodities_maze_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,2ac7e069-37fc-4b27-8d0e-142ac7a8e0c1,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,20155793-a24c-48fc-a986-26b442145858,libs/foundry/records/entities/commodities/vice/maze.xml
neon,items_commodities_neon,items_commodities_neon_desc,items_commodities_neon,items_commodities_neon_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,e87504dd-a10e-4d66-ac69-92f5646e0548,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,c106984b-73fe-4e6b-aa72-65c14443e171,libs/foundry/records/entities/commodities/vice/neon.xml
neon,items_commodities_neon,items_commodities_neon_desc,items_commodities_neon,items_commodities_neon_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,e87504dd-a10e-4d66-ac69-92f5646e0548,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,c106984b-73fe-4e6b-aa72-65c14443e171,libs/foundry/records/entities/commodities/vice/neon.xml
slam_1,items_commodities_slam,items_commodities_slam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,d962e1d2-1518-42dd-88a9-1470fef1f041,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,c76f87fa-4d7d-41a6-adea-ad00b9707b6f,libs/foundry/records/entities/commodities/vice/slam_1.xml
slam_1,items_commodities_slam,items_commodities_slam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,d962e1d2-1518-42dd-88a9-1470fef1f041,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,c76f87fa-4d7d-41a6-adea-ad00b9707b6f,libs/foundry/records/entities/commodities/vice/slam_1.xml
slam_uncut,items_commodities_uncutslam,items_commodities_uncutslam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,406da67c-b32e-482b-9c78-6a567f0beaab,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,ade7d1f1-bcc6-4335-aca2-a685a5ab9bf7,libs/foundry/records/entities/commodities/vice/slam_uncut.xml
slam_uncut,items_commodities_uncutslam,items_commodities_uncutslam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,406da67c-b32e-482b-9c78-6a567f0beaab,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,ade7d1f1-bcc6-4335-aca2-a685a5ab9bf7,libs/foundry/records/entities/commodities/vice/slam_uncut.xml
slam,items_commodities_slam,items_commodities_slam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,f67221b6-b897-4939-bc8d-d4556a05a8d6,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,77fc71bd-e2c2-42d2-8924-b5fae46caf58,libs/foundry/records/entities/commodities/vice/slam.xml
slam,items_commodities_slam,items_commodities_slam_desc,items_commodities_slam,items_commodities_slam_desc,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,f67221b6-b897-4939-bc8d-d4556a05a8d6,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,77fc71bd-e2c2-42d2-8924-b5fae46caf58,libs/foundry/records/entities/commodities/vice/slam.xml
stims,items_commodities_stims,LOC_EMPTY,items_commodities_stims,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,460e6f2f-2a8e-4713-9b02-1388e0dfdaaa,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,31855cfd-a9b5-42f6-b7d8-11739205bd7c,libs/foundry/records/entities/commodities/vice/stims.xml
stims,items_commodities_stims,LOC_EMPTY,items_commodities_stims,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,460e6f2f-2a8e-4713-9b02-1388e0dfdaaa,SCentiCargoUnit,1,0.01,1,0,,,,,commodity-type:vice,31855cfd-a9b5-42f6-b7d8-11739205bd7c,libs/foundry/records/entities/commodities/vice/stims.xml
thrust,items_commodities_thrust,items_commodities_thrust_desc,items_commodities_thrust,items_commodities_thrust,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,0fc62032-04af-4423-9f55-1a98510181be,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,385e46f7-9768-45af-aa9f-4049c2021386,libs/foundry/records/entities/commodities/vice/thrust.xml
thrust,items_commodities_thrust,items_commodities_thrust_desc,items_commodities_thrust,items_commodities_thrust,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,0fc62032-04af-4423-9f55-1a98510181be,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,385e46f7-9768-45af-aa9f-4049c2021386,libs/foundry/records/entities/commodities/vice/thrust.xml
widow,items_commodities_widow,LOC_EMPTY,items_commodities_widow,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,63528e85-894f-49a2-bab6-9980c18c835d,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,f73f3601-8edd-4b3b-a5f3-f3bb67f24771,libs/foundry/records/entities/commodities/vice/widow.xml
widow,items_commodities_widow,LOC_EMPTY,items_commodities_widow,LOC_UNINITIALIZED,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,63528e85-894f-49a2-bab6-9980c18c835d,SCentiCargoUnit,1,0.01,1,0,,,Jurisdictions_Name_001|Jurisdictions_Name_002|Jurisdictions_Name_003|Jurisdictions_Name_004|Jurisdictions_Name_005,0.125,controlled-substance,f73f3601-8edd-4b3b-a5f3-f3bb67f24771,libs/foundry/records/entities/commodities/vice/widow.xml
zip,items_commodities_zip,items_commodities_zip_desc,items_commodities_zip,items_commodities_zip,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,569687f7-d857-4625-871b-577e9caec44c,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,7c2acbc5-ca35-4dc0-b6c3-be61afa9b060,libs/foundry/records/entities/commodities/vice/zip.xml
zip,items_commodities_zip,items_commodities_zip_desc,items_commodities_zip,items_commodities_zip,items_commodities_type_vice,458f5cd4-6fa8-457f-959b-b741f9a45412,569687f7-d857-4625-871b-577e9caec44c,SMicroCargoUnit,750,0.00075,1,0,,,,,commodity-type:vice,7c2acbc5-ca35-4dc0-b6c3-be61afa9b060,libs/foundry/records/entities/commodities/vice/zip.xml
waste,items_commodities_waste,LOC_EMPTY,items_commodities_waste,LOC_UNINITIALIZED,items_commodities_type_waste,cc26937a-653e-4a8d-a3f4-f728a01291a6,71b58f36-f56e-4c28-bfcf-3efe02d91f39,SCentiCargoUnit,1,0.01,1,0,,,,,,eff51505-e247-4516-8988-51a996b58fc6,libs/foundry/records/entities/commodities/waste/waste.xml
waste,items_commodities_waste,LOC_EMPTY,items_commodities_waste,LOC_UNINITIALIZED,items_commodities_type_waste,cc26937a-653e-4a8d-a3f4-f728a01291a6,71b58f36-f56e-4c28-bfcf-3efe02d91f39,SCentiCargoUnit,1,0.01,1,0,,,,,,eff51505-e247-4516-8988-51a996b58fc6,libs/foundry/records/entities/commodities/waste/waste.xml
Carryable_1H_CY_lunar_envelope_1_a,items_commodities_special_lunar_envelope,items_commodities_special_lunar_envelope_desc,items_commodities_special_lunar_envelope,items_commodities_special_lunar_envelope_desc,,,,,,,,,,,,,,c5a6b5c4-5773-4020-bd6a-479b7f69cc34,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_a.xml
Carryable_1H_CY_lunar_envelope_1_dog_a,items_commodities_special_lunar_envelope_1_dog_a,items_commodities_special_lunar_envelope_1_dog_a_desc,items_commodities_special_lunar_envelope_1_dog_a,items_commodities_special_lunar_envelope_1_dog_a_desc,,,,,,,,,,,,,,ce32be63-b951-443d-aaed-fda8af3ca899,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_dog_a.xml
Carryable_1H_CY_lunar_envelope_1_monkey_a,items_commodities_special_lunar_envelope_1_monkey_a,items_commodities_special_lunar_envelope_1_monkey_a_desc,items_commodities_special_lunar_envelope_1_monkey_a,items_commodities_special_lunar_envelope_1_monkey_a_desc,,,,,,,,,,,,,,7c0c019e-29f1-46c7-9adf-3733495d0e14,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_monkey_a.xml
Carryable_1H_CY_lunar_envelope_1_pig_a,items_commodities_special_lunar_envelope_1_pig_a,items_commodities_special_lunar_envelope_1_pig_a_desc,items_commodities_special_lunar_envelope_1_pig_a,items_commodities_special_lunar_envelope_1_pig_a_desc,,,,,,,,,,,,,,a8358b97-33d1-473f-89df-2e73bcdb4e24,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_pig_a.xml
Carryable_1H_CY_lunar_envelope_1_ram_a,items_commodities_special_lunar_envelope_1_ram_a,items_commodities_special_lunar_envelope_1_ram_a_desc,items_commodities_special_lunar_envelope_1_ram_a,items_commodities_special_lunar_envelope_1_ram_a_desc,,,,,,,,,,,,,,7292474d-5af7-4e86-8e47-cc6018c56696,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_ram_a.xml
Carryable_1H_CY_lunar_envelope_1_rat_a,items_commodities_special_lunar_envelope_1_rat_a,items_commodities_special_lunar_envelope_1_rat_a_desc,items_commodities_special_lunar_envelope_1_rat_a,items_commodities_special_lunar_envelope_1_rat_a_desc,,,,,,,,,,,,,,82f3ff55-a11a-4047-bf0a-5e21c261f7e4,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_rat_a.xml
Carryable_1H_CY_lunar_envelope_1_rooster_a,items_commodities_special_lunar_envelope_1_rooster_a,items_commodities_special_lunar_envelope_1_rooster_a_desc,items_commodities_special_lunar_envelope_1_rooster_a,items_commodities_special_lunar_envelope_1_rooster_a_desc,,,,,,,,,,,,,,6e947ccc-9cc4-4ba2-a5a5-6343fc9ab904,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_cy_lunar_envelope_1_rooster_a.xml
Carryable_1H_SQ_kopion_horn_1_a,items_commodities_kopionhorn,items_commodities_kopionhorn_desc,items_commodities_kopionhorn,items_commodities_kopionhorn_desc,,,,,,,,,,,,,,c85b3312-3aaa-478a-9afb-344d151a00ef,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_sq_kopion_horn_1_a.xml
Carryable_1H_SQ_marok_gem_1_a,items_commodities_marokgem,items_commodities_marokgem_desc,items_commodities_marokgem,items_commodities_marokgem_desc,,,,,,,,,,,,,,a2c0a7a2-84ae-4d2f-80be-4950196b7075,libs/foundry/records/entities/scitem/carryables/1h/carryable_1h_sq_marok_gem_1_a.xml
Harvestable_Amiant,items_commodities_amiantpod,items_commodities_amiantpod_desc,items_commodities_amiantpod,items_commodities_amiantpod_desc,,,,,,,,,,,,,,8788316d-ccdb-4ca3-a1e0-9e6e11a0496f,libs/foundry/records/entities/scitem/carryables/1h/harvestable_amiant.xml
Harvestable_AmioshiPlague,items_commodities_amioshiplague,items_commodities_amioshiplague_desc,items_commodities_amioshiplague,items_commodities_amioshiplague_desc,,,,,,,,,,,,,,96e0eec0-d989-4093-9405-2a1577d689b4,libs/foundry/records/entities/scitem/carryables/1h/harvestable_amioshiplague.xml
harvestable_base_HeartoftheWoods,items_commodities_heartofthewoods,,items_commodities_heartofthewoods,,,,,,,,,,,,,,,94512633-ff1c-48f9-85b3-6d0cbcd690d8,libs/foundry/records/entities/scitem/carryables/1h/harvestable_base_heartofthewoods.xml
Harvestable_Degnous,items_commodities_degnousroot,items_commodities_degnousroot_desc,items_commodities_degnousroot,items_commodities_degnousroot_desc,,,,,,,,,,,,,,d8676266-51a0-47f6-badf-99afc69ea29a,libs/foundry/records/entities/scitem/carryables/1h/harvestable_degnous.xml
Harvestable_Flareweed,items_commodities_flareweedstalk,items_commodities_flareweedstalk_desc,items_commodities_flareweedstalk,items_commodities_flareweedstalk_desc,,,,,,,,,,,,,,3fb5efa8-9a85-48d7-a8fe-56caaef4329a,libs/foundry/records/entities/scitem/carryables/1h/harvestable_flareweed.xml
Harvestable_GoldenMedmon,items_commodities_goldenmedmon,items_commodities_goldenmedmon_desc,items_commodities_goldenmedmon,items_commodities_goldenmedmon_desc,,,,,,,,,,,,,,57d8986e-d354-4a22-bcf8-f38f80630974,libs/foundry/records/entities/scitem/carryables/1h/harvestable_goldenmedmon.xml
Harvestable_Mineral_1H_Aphorite,items_commodities_aphorite,items_commodities_aphorite_desc,items_commodities_aphorite,items_commodities_aphorite_desc,,,,,,,,,,,,,,3f137385-dd8f-410b-b5f3-7b4d283c09cd,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_aphorite.xml
Harvestable_Mineral_1H_Beradom,items_commodities_beradom,items_commodities_beradom_desc,items_commodities_beradom,items_commodities_beradom_desc,,,,,,,,,,,,,,38d7d7e9-819b-4351-a40e-7b764cb304e6,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_beradom.xml
Harvestable_Mineral_1H_Carinite,items_commodities_carinite,items_commodities_carinite_desc,items_commodities_carinite,items_commodities_carinite_desc,,,,,,,,,,,,,,0b83f4b2-1d15-4843-aa94-29f2b40a5cbe,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_carinite.xml
Harvestable_Mineral_1H_CarinitePure,items_commodities_carinite_pure,items_commodities_carinite_pure_desc,items_commodities_carinite_pure,items_commodities_carinite_pure_desc,,,,,,,,,,,,,,9904aaa2-9a13-48d2-a48d-7494e60d012f,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_carinitepure.xml
Harvestable_Mineral_1H_Dolivine,items_commodities_dolivine,items_commodities_dolivine_desc,items_commodities_dolivine,items_commodities_dolivine_desc,,,,,,,,,,,,,,20094ded-ad04-46a3-b734-9e37aa3154b3,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_dolivine.xml
Harvestable_Mineral_1H_Feynmaline,items_commodities_feynmaline,items_commodities_feynmaline_desc,items_commodities_feynmaline,items_commodities_feynmaline_desc,,,,,,,,,,,,,,d7a21cac-3c2b-4695-95b7-2042d8f5755e,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_feynmaline.xml
Harvestable_Mineral_1H_Glacosite,items_commodities_glacosite,items_commodities_glacosite_desc,items_commodities_glacosite,items_commodities_glacosite_desc,,,,,,,,,,,,,,ae6d8d74-04fa-4d21-9991-4232f8eb2cfe,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_glacosite.xml
Harvestable_Mineral_1H_Hadanite,items_commodities_hadanite,items_commodities_hadanite_desc,items_commodities_hadanite,items_commodities_hadanite_desc,,,,,,,,,,,,,,125dd723-95ad-488d-830f-62c954445ca1,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_hadanite.xml
Harvestable_Mineral_1H_Janalite,items_commodities_janalite,items_commodities_janalite_desc,items_commodities_janalite,items_commodities_janalite_desc,,,,,,,,,,,,,,e954d75e-fb1e-487e-90a8-170f0284b502,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_janalite.xml
Harvestable_Mineral_1H_Sadaryx,items_commodities_sadaryx,items_commodities_sadaryx_desc,items_commodities_sadaryx,items_commodities_sadaryx_desc,,,,,,,,,,,,,,51b456cd-e73e-42a8-b36e-0bf6fbe29ce6,libs/foundry/records/entities/scitem/carryables/1h/harvestable_mineral_1h_sadaryx.xml
Harvestable_Ore_1H_JacliumOre,items_commodities_jaclium_ore,,items_commodities_jaclium_ore,,,,,,,,,,,,,,,118652a7-cc27-44ea-b362-96fcfeef8774,libs/foundry/records/entities/scitem/carryables/1h/harvestable_ore_1h_jacliumore.xml
Harvestable_Ore_1H_SaldyniumOre,items_commodities_saldynium_ore,,items_commodities_saldynium_ore,,,,,,,,,,,,,,,ee704f52-8794-434d-bcd7-47fec365ffbd,libs/foundry/records/entities/scitem/carryables/1h/harvestable_ore_1h_saldyniumore.xml
Harvestable_Pitambu,items_commodities_pitambu,items_commodities_pitambu_desc,items_commodities_pitambu,items_commodities_pitambu_desc,,,,,,,,,,,,,,60deb833-f312-4d9d-bcac-247de330384f,libs/foundry/records/entities/scitem/carryables/1h/harvestable_pitambu.xml
Harvestable_Prota,items_commodities_prota,items_commodities_prota_desc,items_commodities_prota,items_commodities_prota_desc,,,,,,,,,,,,,,0b45378f-af70-46a0-a6de-c156c6ff9d1d,libs/foundry/records/entities/scitem/carryables/1h/harvestable_prota.xml
Harvestable_RantaDung,items_commodities_rantadung,items_commodities_rantadung_desc,items_commodities_rantadung,items_commodities_rantadung_desc,,,,,,,,,,,,,,4ecdaee3-2886-4b77-90fa-372cbe88fb84,libs/foundry/records/entities/scitem/carryables/1h/harvestable_rantadung.xml
