Generator Class,Handler Type,Handler Debug Name,Handler Not For Release,Handler Work In Progress,Faction Reputation GUID,Reputation Scope GUID,Contract Section,Contract ID,Contract Debug Name,Contract Not For Release,Contract Work In Progress,Template GUID,Template Class,Title Key,Description Key,Contractor Key,Title Variant Keys,Description Variant Keys,String Param Overrides,Location Tag GUIDs,Location Tag Classes,Max Instances,Max Instances Per Player,Respawn Time,Respawn Time Variation,Instance Life Time,Instance Life Time Variation,Contract Buy In Amount,Time To Complete,Difficulty Profile GUID,Difficulty Profile Class,Mechanical Skill,Mental Load,Risk Of Loss,Game Knowledge,Record GUID,Record Path
2025Content,ContractGeneratorHandler_List,FleetWeek2025,1,0,,,contracts,7fd82694-a942-4ba6-81aa-e82d92c6b309,HuntThePolaris_FleetWeek2025,0,0,5af5e5ca-a47b-428a-8c4a-0fe017d14f36,,cdf_huntthepolaris_title_01,cdf_huntthepolaris_desc_01,cdf_from,,,Contractor=cdf_from | Description=cdf_huntthepolaris_desc_01 | Title=cdf_huntthepolaris_title_01,89065b81-4948-41d8-b09e-91983d0ba447 | 13abec13-80ce-4fda-917a-c2e2225b0268 | 6804b0a9-b01d-4c9a-8063-67784bd0f021 | bc928e7d-1e52-416f-86f3-2f4d19025743 | f00b6f01-7245-437d-9c41-da6a00e2df43 | a47673ef-8511-490d-90ea-fd171d99b626, |  |  |  |  | ,1,1,120,120,30,10,0,280,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,PvE_PvP_large_group_action_eg_warzone_7,Insane_complexity_NOT_soloable_7,Without_help_Player_and_Ship_die_7,Basically_a_Dev_7,716f51c8-3d2f-460a-a127-52c7957be976,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/2025content.xml
2025Content,ContractGeneratorHandler_List,FleetWeek2025,1,0,,,contracts,2b9e3935-df44-4d67-8418-59438e715b72,UEEVisitTheHalls_SimpleObjective,0,0,a69e464d-3079-4ab5-9888-d3e6f2fad591,SimpleObjective,UEE_Invictus_Visit_Title,UEE_Invictus_Visit_Desc,cdf_from,,,Contractor=cdf_from | Description=UEE_Invictus_Visit_Desc | Title=UEE_Invictus_Visit_Title,070b2dde-9ee1-4222-a6af-26c62385580a | 5f6f2977-6eca-467c-bfed-b2489813cf5f, | ,5,1,5,2,5,2,0,11.95,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Expert_understanding_FPS_flight_professions_5,716f51c8-3d2f-460a-a127-52c7957be976,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/2025content.xml
2025Content,ContractGeneratorHandler_List,FleetWeek2025,1,0,,,contracts,c0c0b196-5567-42c2-af03-ac31dccd015f,UEETrainingExercise1_SearchAndDestroy,0,0,4e8c9a51-11be-4381-9d73-3db44af88dc1,Search,GFS_InvictusTraining_Mission01_Title,GFS_InvictusTraining_Mission01_Desc,cdf_from,,,Contractor=cdf_from | Description=GFS_InvictusTraining_Mission01_Desc | Title=GFS_InvictusTraining_Mission01_Title,89065b81-4948-41d8-b09e-91983d0ba447 | 67508ea1-f2a5-4e1a-a045-2c1378c4b89e | bc928e7d-1e52-416f-86f3-2f4d19025743 | f00b6f01-7245-437d-9c41-da6a00e2df43 | a47673ef-8511-490d-90ea-fd171d99b626 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  | ,5,1,5,2,5,2,0,10.25,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Zero_risk_of_action_2,Requires_minimal_thought_2,Barely_even_breaking_a_sweat_2,Noob_gaming_or_tutorial_1,716f51c8-3d2f-460a-a127-52c7957be976,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/2025content.xml
2025Content,ContractGeneratorHandler_List,FleetWeek2025,1,0,,,contracts,11a91ced-1c20-4fd0-9282-757ff4263638,UEETrainingExercise2_KillShip,0,0,68935ccd-25dd-44c7-85ad-d5d92ce948bb,Bounty,GFS_InvictusTraining_Mission02_Title,GFS_InvictusTraining_Mission02_Desc,cdf_from,,,Contractor=cdf_from | Description=GFS_InvictusTraining_Mission02_Desc | Title=GFS_InvictusTraining_Mission02_Title,89065b81-4948-41d8-b09e-91983d0ba447 | 67508ea1-f2a5-4e1a-a045-2c1378c4b89e | bc928e7d-1e52-416f-86f3-2f4d19025743 | f00b6f01-7245-437d-9c41-da6a00e2df43 | a47673ef-8511-490d-90ea-fd171d99b626 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  | ,5,1,5,2,5,2,0,10,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,716f51c8-3d2f-460a-a127-52c7957be976,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/2025content.xml
2025Content,ContractGeneratorHandler_List,FleetWeek2025,1,0,,,contracts,de2732e2-0855-4584-8588-c95cb278f7ca,UEETrainingExercise3_DefendShip,0,0,67b2a1b1-9cc0-4527-a367-d58577327d69,SupportAttackedShip,GFS_InvictusTraining_Mission03_Title,GFS_InvictusTraining_Mission03_Desc,cdf_from,,,Contractor=cdf_from | Description=GFS_InvictusTraining_Mission03_Desc | Title=GFS_InvictusTraining_Mission03_Title,89065b81-4948-41d8-b09e-91983d0ba447 | 67508ea1-f2a5-4e1a-a045-2c1378c4b89e | bc928e7d-1e52-416f-86f3-2f4d19025743 | f00b6f01-7245-437d-9c41-da6a00e2df43 | a47673ef-8511-490d-90ea-fd171d99b626 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  | ,5,1,5,2,5,2,0,11.95,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Expert_understanding_FPS_flight_professions_5,716f51c8-3d2f-460a-a127-52c7957be976,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/2025content.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,d240de56-6036-4161-a5c5-5b19184bd866,CleanAir_Small_MoldTreatment,0,0,22a79236-3ebe-492b-ad42-ed8ad65e5cbc,HaulCargo_AtoB_Small_CleanAir_MoldTreatment,CleanAir_Hauling_Small_MoldTreatment_title,CleanAir_Hauling_Small_MoldTreatment_desc,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Small_MoldTreatment_desc | Title=CleanAir_Hauling_Small_MoldTreatment_title,ff4d704a-7840-4577-ba64-7d4bd709ab9d | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | c70dbe51-3d1e-47b7-9795-290d3eba1728 | a47673ef-8511-490d-90ea-fd171d99b626 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c, |  |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,15,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,580bd456-16b1-4a34-9fbd-4539ff86b136,CleanAir_Supply_MoldTreatment,0,0,3c012c89-77e5-486a-9fa2-8c261c82b5e0,HaulCargo_AtoB_Supply_CleanAir_MoldTreatment,CleanAir_Hauling_Supply_MoldTreatment_title,CleanAir_Hauling_Supply_MoldTreatment_desc,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Supply_MoldTreatment_desc | Title=CleanAir_Hauling_Supply_MoldTreatment_title,ff4d704a-7840-4577-ba64-7d4bd709ab9d | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | c70dbe51-3d1e-47b7-9795-290d3eba1728 | a47673ef-8511-490d-90ea-fd171d99b626 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c | 6f0cc67b-7ae6-407e-82f1-60854a59c19d, |  |  |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,50,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,d3c1b1b3-7d53-48ed-abee-b7df9abeaeae,CleanAir_Bulk_MoldTreatment,0,0,67671b02-3ed4-4280-b87b-70987095f971,HaulCargo_AtoB_Bulk_CleanAir_MoldTreatment,CleanAir_Hauling_Bulk_MoldTreatment_title,CleanAir_Hauling_Bulk_MoldTreatment_desc,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Bulk_MoldTreatment_desc | Title=CleanAir_Hauling_Bulk_MoldTreatment_title,ff4d704a-7840-4577-ba64-7d4bd709ab9d | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | c70dbe51-3d1e-47b7-9795-290d3eba1728 | a47673ef-8511-490d-90ea-fd171d99b626 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c | 6f0cc67b-7ae6-407e-82f1-60854a59c19d, |  |  |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,190,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,07a20a9f-272a-4fcb-a3b1-e2987cf3e875,CleanAir_Small_MedicalSupplies,0,0,53420957-ccfc-46e3-9e82-9ff312e4aba0,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies,CleanAir_Hauling_Small_MedicalSupplies_title_02,CleanAir_Hauling_Small_MedicalSupplies_desc_02,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Small_MedicalSupplies_desc_02 | Title=CleanAir_Hauling_Small_MedicalSupplies_title_02,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 13abec13-80ce-4fda-917a-c2e2225b0268 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c | 8f4f67b8-40c9-423d-a9f3-51556b3db15e | d73442e4-e24e-412e-a41a-ab8ba5210b4f, |  |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,15,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,43efcf76-dc0f-4ae7-a3dc-c65b2735c68e,CleanAir_Supply_MedicalSupplies,0,0,fb24143a-4c5a-440d-bd65-2f8ecac34904,HaulCargo_AtoB_Supply_CleanAir_MedicalSupplies,CleanAir_Hauling_Supply_MedicalSupplies_title_02,CleanAir_Hauling_Supply_MedicalSupplies_desc_02,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Supply_MedicalSupplies_desc_02 | Title=CleanAir_Hauling_Supply_MedicalSupplies_title_02,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 13abec13-80ce-4fda-917a-c2e2225b0268 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c | 8f4f67b8-40c9-423d-a9f3-51556b3db15e, |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,52,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_LingFamilyHauler,0,0,,,contracts,4e272039-cda4-437e-b6d9-f12091c7f269,CleanAir_Bulk_MedicalSupplies,0,0,58914553-515f-47c2-a2d0-93b90d07da31,HaulCargo_AtoB_Bulk_CleanAir_MedicalSupplies,CleanAir_Hauling_Bulk_MedicalSupplies_title_02,CleanAir_Hauling_Bulk_MedicalSupplies_desc_02,Ling_RepUI_Name,,,Contractor=Ling_RepUI_Name | Description=CleanAir_Hauling_Bulk_MedicalSupplies_desc_02 | Title=CleanAir_Hauling_Bulk_MedicalSupplies_title_02,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 13abec13-80ce-4fda-917a-c2e2225b0268 | ff32dc1e-0fd0-4704-aadc-1a47b30af6e3 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | f00b6f01-7245-437d-9c41-da6a00e2df43 | f0615e35-6af9-4e28-957f-476241c111e5 | d468664d-6097-42c8-988e-0ccb0533f93e | 65ae3316-b395-41e0-883f-c0506882953c | 8f4f67b8-40c9-423d-a9f3-51556b3db15e, |  |  |  |  |  |  |  |  | ,-1,1,5,2,,,0,95,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,97527b76-52e5-43e3-8485-37a0aca5ad67,CleanAir_Small_MoldSample_System-To-System,0,0,2ca5b1b3-d57f-4c4b-b64b-d51114493723,HaulCargo_AtoB_Small_CleanAir_MoldSamples,CleanAir_Hauling_Small_MoldSample_title,CleanAir_Hauling_Small_MoldSample_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Small_MoldSample_desc | Title=CleanAir_Hauling_Small_MoldSample_title,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58 | ff4d704a-7840-4577-ba64-7d4bd709ab9d | 2d6cc11e-ccc5-4ded-b20e-79682c370af7, |  |  |  | ,-1,1,5,2,,,0,27,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,b8908aeb-9c59-4204-9fba-26db87a47271,CleanAir_Supply_MoldSample_System-To-System,0,0,8bd80072-77c4-4e92-bc4b-a4ff8a1c8d89,HaulCargo_AtoB_Supply_CleanAir_MoldSamples,CleanAir_Hauling_Supply_MoldSample_title,CleanAir_Hauling_Supply_MoldSample_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Supply_MoldSample_desc | Title=CleanAir_Hauling_Supply_MoldSample_title,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58 | ff4d704a-7840-4577-ba64-7d4bd709ab9d | 2d6cc11e-ccc5-4ded-b20e-79682c370af7, |  |  |  | ,-1,1,5,2,,,0,62,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,23f15ce7-0555-45ea-b38d-e2600c82d593,CleanAir_Bulk_MoldSample_System-To-System,0,0,844469b8-ab07-4e12-b2d1-db3b54fa8677,HaulCargo_AtoB_Bulk_CleanAir_MoldSample,CleanAir_Hauling_Bulk_MoldSample_title,CleanAir_Hauling_Bulk_MoldSample_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Bulk_MoldSample_desc | Title=CleanAir_Hauling_Bulk_MoldSample_title,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58 | 6f0cc67b-7ae6-407e-82f1-60854a59c19d | 2d6cc11e-ccc5-4ded-b20e-79682c370af7, |  |  |  | ,-1,1,5,2,,,0,200,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,f9ab49ec-5d99-4212-84e6-ebc005cff029,CleanAir_Small_Cryopods_System-To-System,0,0,71771702-b9e5-4990-9777-547409bdeb22,HaulCargo_AtoB_Small_CleanAir_Cryopods,CleanAir_Hauling_Small_Cryopods_title,CleanAir_Hauling_Small_Cryopods_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Small_Cryopods_desc | Title=CleanAir_Hauling_Small_Cryopods_title,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58 | ff4d704a-7840-4577-ba64-7d4bd709ab9d | 2d6cc11e-ccc5-4ded-b20e-79682c370af7, |  |  |  | ,-1,1,5,2,,,0,26,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,2daa5869-b90c-4bde-b838-37114a2824d6,CleanAir_Supply_Cryopods_System-To-System,0,0,b8ec7188-46be-4217-a212-defb6e492914,HaulCargo_AtoB_Supply_CleanAir_CryoPods,CleanAir_Hauling_Supply_Cryopods_title,CleanAir_Hauling_Supply_Cryopods_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Supply_Cryopods_desc | Title=CleanAir_Hauling_Supply_Cryopods_title,2bc6eed6-ef04-4680-ae65-2337258d26b7 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58 | ff4d704a-7840-4577-ba64-7d4bd709ab9d | 2d6cc11e-ccc5-4ded-b20e-79682c370af7, |  |  |  | ,-1,1,5,2,,,0,62,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,d2d5d5df-eeca-47ee-85c4-c600021c2512,CleanAir_Small_VentFilters_System-To-System,0,0,222c8a9f-f404-4936-9084-9a868fcf5a04,HaulCargo_AtoB_Small_CleanAir_VentFilters,CleanAir_Hauling_Small_Ventfilters_title,CleanAir_Hauling_Small_Ventfilters_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Small_Ventfilters_desc | Title=CleanAir_Hauling_Small_Ventfilters_title,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58, |  |  |  | ,-1,1,5,2,,,0,27,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,dae2e6ba-49e9-472a-a9c0-da2e73ff889f,CleanAir_Supply_VentFilters_System-To-System,0,0,de554ef0-f21b-4cb8-a511-79e91cd4e0e6,HaulCargo_AtoB_Supply_CleanAir_VentFilters,CleanAir_Hauling_Supply_Ventfilters_title,CleanAir_Hauling_Supply_Ventfilters_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Supply_Ventfilters_desc | Title=CleanAir_Hauling_Supply_Ventfilters_title,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58, |  |  |  | ,-1,1,5,2,,,0,62,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,4133bc36-8c51-423c-ad9a-81d73cd10f53,CleanAir_Bulk_VentFilters_System-To-System,0,0,b9a2fc87-9580-481d-b5d6-f72952edef5d,HaulCargo_AtoB_Bulk_CleanAir_VentFilters,CleanAir_Hauling_Bulk_Ventfilters_title,CleanAir_Hauling_Bulk_Ventfilters_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Bulk_Ventfilters_desc | Title=CleanAir_Hauling_Bulk_Ventfilters_title,4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | 8f4f67b8-40c9-423d-a9f3-51556b3db15e | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58, |  |  |  | ,-1,1,5,2,,,0,200,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
CleanAir,ContractGeneratorHandler_List,CleanAir_Covalex,0,0,,,contracts,da8f742a-4f49-4660-bc48-2b85616a586b,CleanAir_Small_MedicalSupplies_System-To-System,0,0,e843f7cb-9f76-40df-b0d9-d1eea482ecee,HaulCargo_AtoB_Small_CleanAir_MedicalSupplies_Interstellar,CleanAir_Hauling_Small_MedicalSupplies_title,CleanAir_Hauling_Small_MedicalSupplies_desc,Covalex_RepUI_Name,,,Contractor=Covalex_RepUI_Name | Description=CleanAir_Hauling_Small_MedicalSupplies_desc | Title=CleanAir_Hauling_Small_MedicalSupplies_title,41ef12a1-59fc-4b92-a5bc-53cb2f6d474e | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | 2d6cc11e-ccc5-4ded-b20e-79682c370af7 | a47673ef-8511-490d-90ea-fd171d99b626 | 2bc6eed6-ef04-4680-ae65-2337258d26b7 | 7ed608c0-ddd4-466f-9514-2e6a9b88bb58, |  |  |  |  | ,-1,1,5,2,,,0,24,51b36c81-75a2-4e5a-ba01-3e429a2fd916,Logistics,Easy_PvE_only_action_3,Routine_light_work_3,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,c3a826c8-368d-4a28-8487-162f70d61469,libs/foundry/records/contracts/contractgenerator/yearspecificcontent/cleanair.xml
