Template Class,Objective Debug Name,Order Index,Resource GUID,Resource Class,Resource Name Key,Min SCU,Max SCU,Max Container Size,Order Summary,Record GUID,Record Path
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,Hauling,2,de9f4d03-6b60-429d-9b26-9f2308bae973,typePlasmaFuel,items_commodities_type_plasmaFuel,20,20,4,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,Hauling,3,f9f3251a-8e48-408a-b957-f1e3d5d3e213,pressurizedIce,items_commodities_pressurized_ice,16,16,4,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,Hauling,4,98aa6a70-80e7-41d7-9128-9692053d57a2,ConstructionMaterials,items_commodities_ConstructionMaterials,12,12,4,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
HaulCargo_SingleToMulti3_Medium,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,fb2be70e-64f8-4181-8546-28eba4727256,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium.xml
HaulCargo_SingleToMulti3_Medium,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,fb2be70e-64f8-4181-8546-28eba4727256,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium.xml
HaulCargo_SingleToMulti3_Medium,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,fb2be70e-64f8-4181-8546-28eba4727256,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium.xml
HaulCargo_SingleToMulti3_Small_Copper,Hauling,1,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,2,10,4,,a2ca825e-d32a-4681-9fb2-d76cb7e40d7d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_copper.xml
HaulCargo_SingleToMulti3_Small_Copper,Hauling,2,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,2,10,4,,a2ca825e-d32a-4681-9fb2-d76cb7e40d7d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_copper.xml
HaulCargo_SingleToMulti3_Small_Copper,Hauling,3,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,2,10,4,,a2ca825e-d32a-4681-9fb2-d76cb7e40d7d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_copper.xml
HaulCargo_SingleToMulti3_Small_Hydrogen,Hauling,1,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,2,10,4,,1dda5e4a-ea14-4bd7-b391-76e2d07cb411,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_hydrogen.xml
HaulCargo_SingleToMulti3_Small_Hydrogen,Hauling,2,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,2,10,4,,1dda5e4a-ea14-4bd7-b391-76e2d07cb411,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_hydrogen.xml
HaulCargo_SingleToMulti3_Small_Hydrogen,Hauling,3,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,2,10,4,,1dda5e4a-ea14-4bd7-b391-76e2d07cb411,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_hydrogen.xml
HaulCargo_SingleToMulti3_Small_ProcessedFood,Hauling,1,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,10,4,,659d010b-13f4-4a01-b292-bf9ba0c94fb1,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_processedfood.xml
HaulCargo_SingleToMulti3_Small_ProcessedFood,Hauling,2,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,10,4,,659d010b-13f4-4a01-b292-bf9ba0c94fb1,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_processedfood.xml
HaulCargo_SingleToMulti3_Small_ProcessedFood,Hauling,3,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,10,4,,659d010b-13f4-4a01-b292-bf9ba0c94fb1,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small_processedfood.xml
HaulCargo_SingleToMulti3_Small,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,10,4,,097b4b36-d759-43d3-8771-955e2c0fc0c4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small.xml
HaulCargo_SingleToMulti3_Small,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,10,4,,097b4b36-d759-43d3-8771-955e2c0fc0c4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small.xml
HaulCargo_SingleToMulti3_Small,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,10,4,,097b4b36-d759-43d3-8771-955e2c0fc0c4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_small.xml
HaulCargo_SingleToMulti3_Supply_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,16,116,8,,9cff9e71-1c9d-455d-91e1-115448b8f9ba,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_carbon.xml
HaulCargo_SingleToMulti3_Supply_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,16,116,8,,9cff9e71-1c9d-455d-91e1-115448b8f9ba,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_carbon.xml
HaulCargo_SingleToMulti3_Supply_Carbon,Hauling,3,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,16,116,8,,9cff9e71-1c9d-455d-91e1-115448b8f9ba,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_carbon.xml
HaulCargo_SingleToMulti3_Supply_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,2dd19a70-9ec0-434d-8597-d5208be68c9d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_potassium.xml
HaulCargo_SingleToMulti3_Supply_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,2dd19a70-9ec0-434d-8597-d5208be68c9d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_potassium.xml
HaulCargo_SingleToMulti3_Supply_Potassium,Hauling,3,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,2dd19a70-9ec0-434d-8597-d5208be68c9d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_potassium.xml
HaulCargo_SingleToMulti3_Supply_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,5a091554-8d19-45bc-8653-9a221fe4a66d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_waste.xml
HaulCargo_SingleToMulti3_Supply_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,5a091554-8d19-45bc-8653-9a221fe4a66d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_waste.xml
HaulCargo_SingleToMulti3_Supply_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,5a091554-8d19-45bc-8653-9a221fe4a66d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply_waste.xml
HaulCargo_SingleToMulti3_Supply,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,a64d3c56-fb27-48bf-99b4-fde9bf383032,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply.xml
HaulCargo_SingleToMulti3_Supply,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,a64d3c56-fb27-48bf-99b4-fde9bf383032,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply.xml
HaulCargo_SingleToMulti3_Supply,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,a64d3c56-fb27-48bf-99b4-fde9bf383032,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_supply.xml
HaulCargo_SingleToMulti3_WTP,Hauling,1,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,3,2,,97129a3f-9dc8-4628-9723-b447b566dc9e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_wtp.xml
HaulCargo_SingleToMulti3_WTP,Hauling,2,d5506a24-5729-4354-81fb-0959173357c4,medicalSupplies,items_commodities_medicalSupplies,2,3,2,,97129a3f-9dc8-4628-9723-b447b566dc9e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_wtp.xml
HaulCargo_SingleToMulti3_WTP,Hauling,3,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,2,3,2,,97129a3f-9dc8-4628-9723-b447b566dc9e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_wtp.xml
HaulCargo_SingleToMulti3,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,bbf559f5-05d7-4332-a43d-a8a769fed711,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3.xml
HaulCargo_SingleToMulti3,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,bbf559f5-05d7-4332-a43d-a8a769fed711,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3.xml
HaulCargo_SingleToMulti3,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,bbf559f5-05d7-4332-a43d-a8a769fed711,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3.xml
HaulCargo_SingleToMulti4_Bulk_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,255b3dea-f49b-4006-a9b4-0a9ca3b8cc57,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk_waste.xml
HaulCargo_SingleToMulti4_Bulk_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,255b3dea-f49b-4006-a9b4-0a9ca3b8cc57,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk_waste.xml
HaulCargo_SingleToMulti4_Bulk_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,255b3dea-f49b-4006-a9b4-0a9ca3b8cc57,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk_waste.xml
HaulCargo_SingleToMulti4_Bulk_Waste,Hauling,4,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,255b3dea-f49b-4006-a9b4-0a9ca3b8cc57,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk_waste.xml
HaulCargo_SingleToMulti4_Bulk,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,3bab730a-e40c-4abb-8556-3c772c811d81,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk.xml
HaulCargo_SingleToMulti4_Bulk,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,3bab730a-e40c-4abb-8556-3c772c811d81,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk.xml
HaulCargo_SingleToMulti4_Bulk,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,3bab730a-e40c-4abb-8556-3c772c811d81,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk.xml
HaulCargo_SingleToMulti4_Bulk,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,3bab730a-e40c-4abb-8556-3c772c811d81,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_bulk.xml
HaulCargo_SingleToMulti4_Small_AgriculturalSupplies,Hauling,1,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,1,8,4,,37495e48-77f0-4be7-92c6-e4326d8967ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti4_Small_AgriculturalSupplies,Hauling,2,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,1,8,4,,37495e48-77f0-4be7-92c6-e4326d8967ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti4_Small_AgriculturalSupplies,Hauling,3,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,2,8,4,,37495e48-77f0-4be7-92c6-e4326d8967ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti4_Small_AgriculturalSupplies,Hauling,4,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,2,8,4,,37495e48-77f0-4be7-92c6-e4326d8967ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti4_Small_Hydrogen,Hauling,1,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,1,8,4,,c0e1c62a-11f2-4f1e-9c83-3ffb353b5d8e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_hydrogen.xml
HaulCargo_SingleToMulti4_Small_Hydrogen,Hauling,2,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,1,8,4,,c0e1c62a-11f2-4f1e-9c83-3ffb353b5d8e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_hydrogen.xml
HaulCargo_SingleToMulti4_Small_Hydrogen,Hauling,3,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,2,8,4,,c0e1c62a-11f2-4f1e-9c83-3ffb353b5d8e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_hydrogen.xml
HaulCargo_SingleToMulti4_Small_Hydrogen,Hauling,4,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,2,8,4,,c0e1c62a-11f2-4f1e-9c83-3ffb353b5d8e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_hydrogen.xml
HaulCargo_SingleToMulti4_Small_ProcessedFood,Hauling,1,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,1,8,4,,002b1a81-fb21-4e08-ba90-5857f4be5ad8,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_processedfood.xml
HaulCargo_SingleToMulti4_Small_ProcessedFood,Hauling,2,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,1,8,4,,002b1a81-fb21-4e08-ba90-5857f4be5ad8,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_processedfood.xml
HaulCargo_SingleToMulti4_Small_ProcessedFood,Hauling,3,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,8,4,,002b1a81-fb21-4e08-ba90-5857f4be5ad8,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_processedfood.xml
HaulCargo_SingleToMulti4_Small_ProcessedFood,Hauling,4,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,2,8,4,,002b1a81-fb21-4e08-ba90-5857f4be5ad8,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small_processedfood.xml
HaulCargo_SingleToMulti4_Small,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,8,4,,d7fa09d2-ee43-474b-ae70-1f4b1db77648,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small.xml
HaulCargo_SingleToMulti4_Small,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,8,4,,d7fa09d2-ee43-474b-ae70-1f4b1db77648,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small.xml
HaulCargo_SingleToMulti4_Small,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,8,4,,d7fa09d2-ee43-474b-ae70-1f4b1db77648,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small.xml
HaulCargo_SingleToMulti4_Small,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,8,4,,d7fa09d2-ee43-474b-ae70-1f4b1db77648,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_small.xml
HaulCargo_SingleToMulti4_Supply_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,c7d69ace-784c-4da5-86b6-6f2c7337a822,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_carbon.xml
HaulCargo_SingleToMulti4_Supply_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,c7d69ace-784c-4da5-86b6-6f2c7337a822,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_carbon.xml
HaulCargo_SingleToMulti4_Supply_Carbon,Hauling,3,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,c7d69ace-784c-4da5-86b6-6f2c7337a822,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_carbon.xml
HaulCargo_SingleToMulti4_Supply_Carbon,Hauling,4,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,c7d69ace-784c-4da5-86b6-6f2c7337a822,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_carbon.xml
HaulCargo_SingleToMulti4_Supply_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,a51859cd-52da-4c81-8654-9548bc33a17a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_potassium.xml
HaulCargo_SingleToMulti4_Supply_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,a51859cd-52da-4c81-8654-9548bc33a17a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_potassium.xml
HaulCargo_SingleToMulti4_Supply_Potassium,Hauling,3,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,a51859cd-52da-4c81-8654-9548bc33a17a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_potassium.xml
HaulCargo_SingleToMulti4_Supply_Potassium,Hauling,4,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,a51859cd-52da-4c81-8654-9548bc33a17a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_potassium.xml
HaulCargo_SingleToMulti4_Supply_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,fe48c74d-b226-4ffa-bdf6-f75fd68f934a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_waste.xml
HaulCargo_SingleToMulti4_Supply_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,fe48c74d-b226-4ffa-bdf6-f75fd68f934a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_waste.xml
HaulCargo_SingleToMulti4_Supply_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,fe48c74d-b226-4ffa-bdf6-f75fd68f934a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_waste.xml
HaulCargo_SingleToMulti4_Supply_Waste,Hauling,4,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,fe48c74d-b226-4ffa-bdf6-f75fd68f934a,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply_waste.xml
HaulCargo_SingleToMulti4_Supply,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,5e5a2074-42a0-4fb2-b007-1a4ca1f7261e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply.xml
HaulCargo_SingleToMulti4_Supply,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,5e5a2074-42a0-4fb2-b007-1a4ca1f7261e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply.xml
HaulCargo_SingleToMulti4_Supply,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,5e5a2074-42a0-4fb2-b007-1a4ca1f7261e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply.xml
HaulCargo_SingleToMulti4_Supply,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,5e5a2074-42a0-4fb2-b007-1a4ca1f7261e,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4_supply.xml
HaulCargo_SingleToMulti4,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,ff24b202-1d66-4e81-8ec4-ee80de60a810,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4.xml
HaulCargo_SingleToMulti4,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,ff24b202-1d66-4e81-8ec4-ee80de60a810,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4.xml
HaulCargo_SingleToMulti4,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,ff24b202-1d66-4e81-8ec4-ee80de60a810,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4.xml
HaulCargo_SingleToMulti4,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,ff24b202-1d66-4e81-8ec4-ee80de60a810,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti4.xml
HaulCargo,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,2a3ffbb8-02b8-46e7-92f9-d8ce1402d3ad,libs/foundry/records/contracts/contracttemplates/haulcargo.xml
HaulCargo,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,2a3ffbb8-02b8-46e7-92f9-d8ce1402d3ad,libs/foundry/records/contracts/contracttemplates/haulcargo.xml
HaulCargo,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,2a3ffbb8-02b8-46e7-92f9-d8ce1402d3ad,libs/foundry/records/contracts/contracttemplates/haulcargo.xml
HaulCargo,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,2a3ffbb8-02b8-46e7-92f9-d8ce1402d3ad,libs/foundry/records/contracts/contracttemplates/haulcargo.xml
HaulCargo,Hauling,5,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,2a3ffbb8-02b8-46e7-92f9-d8ce1402d3ad,libs/foundry/records/contracts/contracttemplates/haulcargo.xml
TheCollector_ForFavours_PolarisParts,ItemResourceGathering,1,bde5a2c8-2ef4-46ac-9403-2fcb79e4016c,quantainium,items_commodities_quantainium,24,24,-1,,a4fdc291-157c-4209-9eb2-cf3a0851cbd0,libs/foundry/records/contracts/contracttemplates/thecollector_forfavours_polarisparts.xml
TheCollector_Vehicles_ATLS_OrangeNGrey,ItemResourceGathering,1,bde5a2c8-2ef4-46ac-9403-2fcb79e4016c,quantainium,items_commodities_quantainium,36,36,-1,,ecc29cf9-40ca-447e-91d5-851c8a1bfa2d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_atls_orangengrey.xml
TheCollector_Vehicles_ATLS_OrangeNGrey,ItemResourceGathering,2,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,8,8,-1,,ecc29cf9-40ca-447e-91d5-851c8a1bfa2d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_atls_orangengrey.xml
TheCollector_Vehicles_ATLS_OrangeNGrey,ItemResourceGathering,3,60f116f4-c02a-45b2-9ded-333747795124,tungsten,items_commodities_tungsten,8,8,-1,,ecc29cf9-40ca-447e-91d5-851c8a1bfa2d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_atls_orangengrey.xml
TheCollector_Vehicles_ATLS_OrangeNGrey,ItemResourceGathering,4,4236c16b-c47f-4083-9e26-4313733f2326,corundum,items_commodities_corundum,8,8,-1,,ecc29cf9-40ca-447e-91d5-851c8a1bfa2d,libs/foundry/records/contracts/contracttemplates/thecollector_vehicles_atls_orangengrey.xml
