id,debugName,isLegacy,category,missionType,illegal,onceOnly,canBeShared,hideInMobiGlas,availableInPrison,titleLocKey,descriptionLocKey,title,description,factionGuid,factionName,rewardUEC,rewardIsDynamic,buyIn,timeToComplete,maxPlayersPerInstance,personalCooldownTime,minStandingName,minStandingNameKey,minStandingScope,maxStandingName,maxStandingNameKey,systems,blueprintRewardsCount,blueprintPoolNames,blueprintPoolGuids,blueprintChances,shipEncountersCount,haulingOrdersCount,locationCount,destinationCount
4562ff5f-a28c-4216-b4f8-831e55e5d004,HaulCargo_SingleToMulti2_Processed_ProcessedFood_Stanton3_SmallGrade,true,,Hauling - Planetary,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_desc_01,Rookie Rank - Small Cargo Haul,"Greetings, \n\nSeems like <EM4>[LOCATION]</EM4> currently has some <EM4>4 SCU</EM4> or smaller cargo that needs to be separated and delivered to a few different spots. \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nDrop-offs can be done in whatever order works best for you.  \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,55000,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,Stanton,0,,,,0,2,1,0
45f6464d-2913-4000-9eb2-cb743deea6f5,HaulCargo_SingleToMulti2_Processed_Stims_Stanton1_SmallGrade,true,,Hauling - Planetary,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Stims,Rookie Rank - Small Cargo Haul,"Hi,\n\nThere’s a load of stims at <EM4>[LOCATION]</EM4> ready to be picked up from a freight elevator and delivered to a few spots. They will be packaged up in containers <EM4>4 SCU</EM4> or smaller. Any chance you can knock this one out for me? \n\nDoesn’t matter what order you drop them off.    \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nGlad I never picked up the habit myself because I swear I get more delivery update requests for “where are my stims?!?” than any other kind of shipment. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,48500,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,Stanton,0,,,,0,1,1,0
dbc88372-fe44-4faf-a67d-a7854e121a6f,HaulCargo_SingleToMulti2_Processed_Stims_Stanton1_SmallGrade2,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Stims,Rookie Rank - Small Cargo Haul,"Hi,\n\nThere’s a load of stims at <EM4>[LOCATION]</EM4> ready to be picked up from a freight elevator and delivered to a few spots. They will be packaged up in containers <EM4>4 SCU</EM4> or smaller. Any chance you can knock this one out for me? \n\nDoesn’t matter what order you drop them off.    \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nGlad I never picked up the habit myself because I swear I get more delivery update requests for “where are my stims?!?” than any other kind of shipment. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,37250,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,,0,,,,0,2,0,0
f82d4c02-7579-4d5a-b5b6-3e4c3c567f15,HaulCargo_SingleToMulti2_Processed_Stims_Stanton2_SmallGrade1,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Stims,Rookie Rank - Small Cargo Haul,"Hi,\n\nThere’s a load of stims at <EM4>[LOCATION]</EM4> ready to be picked up from a freight elevator and delivered to a few spots. They will be packaged up in containers <EM4>4 SCU</EM4> or smaller. Any chance you can knock this one out for me? \n\nDoesn’t matter what order you drop them off.    \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nGlad I never picked up the habit myself because I swear I get more delivery update requests for “where are my stims?!?” than any other kind of shipment. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,42000,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,,0,,,,0,2,0,0
0390b1a3-138b-4760-a65f-198d24df5aa2,HaulCargo_SingleToMulti2_Processed_Stims_Stanton3_SmallGrade1,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Stims,Rookie Rank - Small Cargo Haul,"Hi,\n\nThere’s a load of stims at <EM4>[LOCATION]</EM4> ready to be picked up from a freight elevator and delivered to a few spots. They will be packaged up in containers <EM4>4 SCU</EM4> or smaller. Any chance you can knock this one out for me? \n\nDoesn’t matter what order you drop them off.    \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nGlad I never picked up the habit myself because I swear I get more delivery update requests for “where are my stims?!?” than any other kind of shipment. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,44000,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,,0,,,,0,2,0,0
c4f720fd-21c1-4060-adf8-417838b8809b,HaulCargo_SingleToMulti2_Processed_Stims_Stanton4_SmallGrade2,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Stims,Rookie Rank - Small Cargo Haul,"Hi,\n\nThere’s a load of stims at <EM4>[LOCATION]</EM4> ready to be picked up from a freight elevator and delivered to a few spots. They will be packaged up in containers <EM4>4 SCU</EM4> or smaller. Any chance you can knock this one out for me? \n\nDoesn’t matter what order you drop them off.    \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nGlad I never picked up the habit myself because I swear I get more delivery update requests for “where are my stims?!?” than any other kind of shipment. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,50250,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,,0,,,,0,2,0,0
e7e831be-6fae-4650-9ccc-81aa6fe3551c,HaulCargo_SingleToMulti2_RefinedOre_Corundum_Stanton_SmallGrade,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_RefinedOre,Rookie Rank - Small Cargo Haul,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Corundum</EM4> into containers <EM4>4 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,49750,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,Stanton,0,,,,0,2,1,0
89b787b8-ebc0-4f12-b286-1f7f9f41f947,HaulCargo_SingleToMulti2_RefinedOre_Tin_Stanton1_SmallGrade,true,,Hauling - Planetary,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_desc_01,Rookie Rank - Small Cargo Haul,"Greetings, \n\nSeems like <EM4>[LOCATION]</EM4> currently has some <EM4>4 SCU</EM4> or smaller cargo that needs to be separated and delivered to a few different spots. \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nDrop-offs can be done in whatever order works best for you.  \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,48500,false,,,1,5,Rookie,RepStanding_TransportGuild_Rank1,,,,Stanton,0,,,,0,1,1,0
3670179b-e357-470b-8f59-4b7e728ebba0,HaulCargo_AToB_Gas_Hydrogen_Interstellar_BulkGrade,true,,Hauling - Interstellar,false,false,true,false,false,Covalex_HaulCargo_AToB_title,Covalex_HaulCargo_AToB_Stanton_Interstellar,Senior Rank - Direct Large Cargo Haul,"Hey,\n\nAny interest in doing the Stanton leg of an interstellar run? \n\nThere’s a haul of <EM4>Hydrogen</EM4> waiting in containers <EM4>32 SCU</EM4> or smaller to be picked up from a freight elevator at <EM4>[LOCATION]</EM4> and delivered to a freight elevator at <EM4>[DESTINATION]</EM4>. No need to take it any further than that. I’ve got someone else lined up to run it through the jump to its final destination. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,711750,false,,,1,20,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,1,1,0
06d087e3-aee8-4a6d-b819-be06b54390da,HaulCargo_Multi3ToSingle_Waste_Waste_Stanton_BulkGrade,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_MultiToSingle_title,Covalex_HaulCargo_MultiToSingle_desc_01,Senior Rank - Large Cargo Haul,"Hello!\n\nThere’s a load of cargo (<EM4>32 SCU</EM4> or smaller) that needs to be delivered to a freight elevator at <EM4>[DESTINATION]</EM4>. The only thing is that the cargo is spread across a few locations, which I’ve listed out below.  \n\nPICK UP LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[LOCATION]</EM4>\n- Freight elevator at <EM4>[LOCATION1]</EM4>\n- Freight elevator at <EM4>[LOCATION2]</EM4>\n\nMakes no difference what order you grab the stuff, as long as it’s all delivered.\n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,209500,false,,,1,20,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,3,1,0
02674975-c818-4535-bffb-e0240be87b26,HaulCargo_SingleToMulti3_Processed_Mixed_PressIceProcFood_Stanton1_SupplyGrade,true,,Hauling - Planetary,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_desc_01,Senior Rank - Medium Cargo Haul,"Greetings, \n\nSeems like <EM4>[LOCATION]</EM4> currently has some <EM4>16 SCU</EM4> or smaller cargo that needs to be separated and delivered to a few different spots. \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4>\n\nDrop-offs can be done in whatever order works best for you.  \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,332250,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,Stanton,0,,,,0,4,1,0
14e4a39e-cbd2-4d82-aead-d9cafa38f6b4,HaulCargo_SingleToMulti3_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SupplyGrade,true,,Hauling - Planetary,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Mixed_QTFuelHydroFuelShipAmmo,Senior Rank - Medium Cargo Haul,"Hey,\n\nThe folks at <EM4>[LOCATION]</EM4> have what I like to call a “pilot’s special” waiting to be distributed - a haul of quantum fuel, hydrogen fuel, and ship ammo. Load it up from a freight elevator and deliver it to the following spots in whatever order works best for you. Expect the containers to all be <EM4>16 SCU</EM4> or smaller.   \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4> \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,332250,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,Stanton,0,,,,0,4,1,0
6d480cb9-a179-489d-9f88-5b4e9793a4e7,HaulCargo_SingleToMulti3_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SupplyGrade1,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Mixed_QTFuelHydroFuelShipAmmo,Senior Rank - Medium Cargo Haul,"Hey,\n\nThe folks at <EM4>[LOCATION]</EM4> have what I like to call a “pilot’s special” waiting to be distributed - a haul of quantum fuel, hydrogen fuel, and ship ammo. Load it up from a freight elevator and deliver it to the following spots in whatever order works best for you. Expect the containers to all be <EM4>16 SCU</EM4> or smaller.   \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4> \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,290500,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,4,0,0
ebe7e695-83b2-4a34-9ece-212eee62f0eb,HaulCargo_SingleToMulti3_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton2_SupplyGrade,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Mixed_QTFuelHydroFuelShipAmmo,Senior Rank - Medium Cargo Haul,"Hey,\n\nThe folks at <EM4>[LOCATION]</EM4> have what I like to call a “pilot’s special” waiting to be distributed - a haul of quantum fuel, hydrogen fuel, and ship ammo. Load it up from a freight elevator and deliver it to the following spots in whatever order works best for you. Expect the containers to all be <EM4>16 SCU</EM4> or smaller.   \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4> \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,296250,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,4,0,0
851cb0b2-3965-430f-b824-f8dfaa2e40ac,HaulCargo_SingleToMulti3_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton3_SupplyGrade,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_desc_01,Senior Rank - Medium Cargo Haul,"Greetings, \n\nSeems like <EM4>[LOCATION]</EM4> currently has some <EM4>16 SCU</EM4> or smaller cargo that needs to be separated and delivered to a few different spots. \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4>\n\nDrop-offs can be done in whatever order works best for you.  \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,302000,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,4,0,0
6514b864-8911-4bd1-b9e5-a286db3eccd7,HaulCargo_SingleToMulti3_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton4_SupplyGrade1,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_Processed_Mixed_QTFuelHydroFuelShipAmmo,Senior Rank - Medium Cargo Haul,"Hey,\n\nThe folks at <EM4>[LOCATION]</EM4> have what I like to call a “pilot’s special” waiting to be distributed - a haul of quantum fuel, hydrogen fuel, and ship ammo. Load it up from a freight elevator and deliver it to the following spots in whatever order works best for you. Expect the containers to all be <EM4>16 SCU</EM4> or smaller.   \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4> \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,320500,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,4,0,0
f3285f2e-9866-4ab5-99fe-ec32fe9c9b16,HaulCargo_SingleToMulti3_RefinedOre_Aluminium_Stanton_SupplyGrade,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_RefinedOre,Senior Rank - Medium Cargo Haul,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Aluminum</EM4> into containers <EM4>16 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,279250,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,3,1,0
a35314f2-a334-49e3-8850-7f316487d473,HaulCargo_SingleToMulti3_RefinedOre_Aluminium_Stanton_SupplyGrade1,true,,Hauling - Stellar,false,false,true,false,false,Covalex_HaulCargo_SingleToMulti_title,Covalex_HaulCargo_SingleToMulti_RefinedOre,Senior Rank - Medium Cargo Haul,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Aluminum</EM4> into containers <EM4>16 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n- Freight elevator at <EM4>[DESTINATION2]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,277000,false,,,1,10,Senior,RepStanding_TransportGuild_Rank5,,,,,0,,,,0,3,1,0
