Location Class,Source Reason,Name Key,Description Key,Callout 1 Key,Callout 2 Key,Callout 3 Key,Type GUID,Parent GUID,Parent Class,Parent Path,Location Hierarchy Tag,Nav Icon,Size,Hide In Starmap,Hide In World,Is Scannable,Block Travel,Arrival Radius,Adoption Radius,Set Entity Location On Enter,Expose For Player Created Missions,Record GUID,Record Path
PrivateMiningPoint_Stanton1_L1_003,class-or-path-mining,MiningClaim_S1L1_003,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,fc3d43db-c358-40ca-9e5c-bff6a59a79d1,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_003.xml
PrivateMiningPoint_Stanton1_L1_004,class-or-path-mining,MiningClaim_S1L1_004,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,14257739-bab1-4371-8692-9ef1083cc1de,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_004.xml
PrivateMiningPoint_Stanton1_L1_005,class-or-path-mining,MiningClaim_S1L1_005,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,84a2b7dd-c295-46c9-b575-39b85c76c8f8,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_005.xml
PrivateMiningPoint_Stanton1_L1_006,class-or-path-mining,MiningClaim_S1L1_006,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,bc4dcb7c-5e60-4e5d-9109-1451df094630,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_006.xml
PrivateMiningPoint_Stanton1_L1_007,class-or-path-mining,MiningClaim_S1L1_007,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,5462aad7-e300-4401-bef2-0c25c916c19c,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_007.xml
PrivateMiningPoint_Stanton1_L1_008,class-or-path-mining,MiningClaim_S1L1_008,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4644d97d-9eb6-4cb5-9f44-ca52872e8aec,Stanton1_L1,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,770b273d-2529-4aaa-9230-16bfd78d1c2a,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l1_008.xml
PrivateMiningPoint_Stanton1_L2_001,class-or-path-mining,MiningClaim_S1L2_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,37bcd9b5-2e45-4a0d-9d87-cd0a31fabb15,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_001.xml
PrivateMiningPoint_Stanton1_L2_002,class-or-path-mining,MiningClaim_S1L2_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,eca284dc-b7a6-4a2d-ab86-68a6c0073ace,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_002.xml
PrivateMiningPoint_Stanton1_L2_003,class-or-path-mining,MiningClaim_S1L2_003,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,d1bffbda-a712-4197-af8b-b1869f5a7e66,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_003.xml
PrivateMiningPoint_Stanton1_L2_004,class-or-path-mining,MiningClaim_S1L2_004,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,bbe974fe-64d3-451c-95e5-0a5775aec9a7,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_004.xml
PrivateMiningPoint_Stanton1_L2_005,class-or-path-mining,MiningClaim_S1L2_005,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,a2d76baf-454b-48e1-b1f1-a38fc139f93b,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_005.xml
PrivateMiningPoint_Stanton1_L2_006,class-or-path-mining,MiningClaim_S1L2_006,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,2a9df83d-f5ed-4cc3-8ee2-48b238d5546d,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_006.xml
PrivateMiningPoint_Stanton1_L2_007,class-or-path-mining,MiningClaim_S1L2_007,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,e3857d2a-3ea7-4aec-9b9a-84199218642c,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_007.xml
PrivateMiningPoint_Stanton1_L2_008,class-or-path-mining,MiningClaim_S1L2_008,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,ebe4b6d6-9013-4ad9-bd25-7a8390262c4b,Stanton1_L2,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,7b2c459e-d33c-4661-8a67-52487c2249a0,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l2_008.xml
PrivateMiningPoint_Stanton1_L3_001,class-or-path-mining,MiningClaim_S1L3_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,1847ee42-c944-4b51-a94c-148e3a078b16,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_001.xml
PrivateMiningPoint_Stanton1_L3_002,class-or-path-mining,MiningClaim_S1L3_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,8615449d-77d1-4adc-9100-4e470183f4a0,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_002.xml
PrivateMiningPoint_Stanton1_L3_003,class-or-path-mining,MiningClaim_S1L3_003,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,32b606ef-930a-4dc8-86f7-700b0d0909e8,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_003.xml
PrivateMiningPoint_Stanton1_L3_004,class-or-path-mining,MiningClaim_S1L3_004,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,5e4c5903-80a8-468e-8a19-2ee69656d619,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_004.xml
PrivateMiningPoint_Stanton1_L3_005,class-or-path-mining,MiningClaim_S1L3_005,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,7dc9d72b-41c1-4e5b-baab-0d489c9f7b5f,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_005.xml
PrivateMiningPoint_Stanton1_L3_006,class-or-path-mining,MiningClaim_S1L3_006,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,4432d098-3826-4bf1-8505-845e75104d08,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_006.xml
PrivateMiningPoint_Stanton1_L3_007,class-or-path-mining,MiningClaim_S1L3_007,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,93793580-5640-4e3b-ae47-20063455ee21,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_007.xml
PrivateMiningPoint_Stanton1_L3_008,class-or-path-mining,MiningClaim_S1L3_008,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,f070fde0-0792-4edf-9a77-bd693d414bd2,Stanton1_L3,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,fd686ddb-d7b4-4139-b8d1-1d688bfdae39,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l3_008.xml
PrivateMiningPoint_Stanton1_L4_001,class-or-path-mining,MiningClaim_S1L4_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,8a97ef58-3037-43fc-881c-d47d251294a0,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_001.xml
PrivateMiningPoint_Stanton1_L4_002,class-or-path-mining,MiningClaim_S1L4_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,427b7407-a87a-4b68-a0df-0dbdd35aad0b,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_002.xml
PrivateMiningPoint_Stanton1_L4_003,class-or-path-mining,MiningClaim_S1L4_003,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,5684f5ce-879d-4e51-aa49-48390b47e06c,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_003.xml
PrivateMiningPoint_Stanton1_L4_004,class-or-path-mining,MiningClaim_S1L4_004,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,7997b07d-7b74-4259-aa29-014c714eb04b,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_004.xml
PrivateMiningPoint_Stanton1_L4_005,class-or-path-mining,MiningClaim_S1L4_005,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,88dd13bd-1b73-4ccc-98cf-6acefdd72f9f,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_005.xml
PrivateMiningPoint_Stanton1_L4_006,class-or-path-mining,MiningClaim_S1L4_006,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,e6c2f269-653a-4e97-a315-097c19947f5b,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_006.xml
PrivateMiningPoint_Stanton1_L4_007,class-or-path-mining,MiningClaim_S1L4_007,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,b6be1bf7-2fd7-4910-9473-05ef71b55dba,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_007.xml
PrivateMiningPoint_Stanton1_L4_008,class-or-path-mining,MiningClaim_S1L4_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,d78e212d-934d-45a7-b4a7-15605742625d,Stanton1_L4,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,e4bb5fe1-bd35-439c-9256-34bf131e6ddd,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l4_008.xml
PrivateMiningPoint_Stanton1_L5_001,class-or-path-mining,MiningClaim_S1L5_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,1b484be5-7ce9-4b94-a09b-4e7d57274ec7,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_001.xml
PrivateMiningPoint_Stanton1_L5_002,class-or-path-mining,MiningClaim_S1L5_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,8569a58d-4b69-415f-99f8-4bbf2e1516df,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_002.xml
PrivateMiningPoint_Stanton1_L5_003,class-or-path-mining,MiningClaim_S1L5_003,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,873202d4-b48d-4ad1-bab4-bd5584d30c3d,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_003.xml
PrivateMiningPoint_Stanton1_L5_004,class-or-path-mining,MiningClaim_S1L5_004,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,759c5524-5579-4047-ae9f-46de1798f18f,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_004.xml
PrivateMiningPoint_Stanton1_L5_005,class-or-path-mining,MiningClaim_S1L5_005,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,d27f2702-5b3b-42e9-876f-36f27ec83b37,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_005.xml
PrivateMiningPoint_Stanton1_L5_006,class-or-path-mining,MiningClaim_S1L5_006,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,b2c0f1c4-9eb5-4254-884b-efbba03664b2,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_006.xml
PrivateMiningPoint_Stanton1_L5_007,class-or-path-mining,MiningClaim_S1L5_007,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,1dc73c8f-79cf-4c8f-b02e-e8b462e99581,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_007.xml
PrivateMiningPoint_Stanton1_L5_008,class-or-path-mining,MiningClaim_S1L5_008,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,e81301eb-b6e3-4e4c-8066-326fe9248e55,Stanton1_L5,libs/foundry/records/starmap/pu/system/stanton/stanton1/lagrange/stanton1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,827df242-c96a-420e-bc1b-eda53d9f24c0,libs/foundry/records/starmap/pu/system/stanton/stanton1/miningclaim/privateminingpoint_stanton1_l5_008.xml
Stanton1_HurdynMining_HDMSEdmond,class-or-path-mining,Stanton1_HurDynMining_001,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,37ed01a3-91b4-4cf7-a153-5fda09e63fb5,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmsedmond.xml
Stanton1_HurdynMining_HDMSHadley,class-or-path-mining,Stanton1_HurDynMining_005,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,ba706a5d-2bc2-4ff9-9dfe-1f6b814bac84,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmshadley.xml
Stanton1_HurdynMining_HDMSOparei,class-or-path-mining,Stanton1_HurDynMining_002,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,67eae7c0-2c7c-4d9c-bd0b-3e5166adceec,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmsoparei.xml
Stanton1_HurdynMining_HDMSPinewood,class-or-path-mining,Stanton1_HurDynMining_003,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,4600ee47-219a-46d3-82fb-5bdf93b0df56,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmspinewood.xml
Stanton1_HurdynMining_HDMSStanhope,class-or-path-mining,Stanton1_HurDynMining_006,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,904c526a-8d09-407b-a215-c880170252d7,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmsstanhope.xml
Stanton1_HurdynMining_HDMSThedus,class-or-path-mining,Stanton1_HurDynMining_004,HurDynMining_desc_shared,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,551af60b-7727-4936-acc7-763d25d7a1de,Stanton1,libs/foundry/records/starmap/pu/system/stanton/stanton1/starmapobject.stanton1.xml,,Outpost,1,0,0,0,0,20000,0,1,1,3be2aacc-8c63-4179-a1b5-a056eda90625,libs/foundry/records/starmap/pu/system/stanton/stanton1/stanton1_hurdynmining_hdmsthedus.xml
