Entity Class,Name Key,Short Name Key,Description Key,Manufacturer,Size,Grade,Class,Health,Damage Alpha,Rate of Fire,Projectile Speed,Ammo Range,Ammo Quantity,Heat Per Shot
wep_powerarray_template,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
wep_repeaterbarrel_template,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
wep_repeaterfiringmechanism_template,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
wep_repeaterpowerarray_template,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
wep_repeaterventilation_template,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
wep_ventilation_template,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
prar_distortionscattergun_s4,item_NamePRAR_DistortionScatterGun_S4,item_NamePRAR_DistortionScatterGun_S4_short,item_DescPRAR_DistortionScatterGun_S4,,4,1,Gun,1650,,,,,,
prar_distortionscattergun_s5,item_NamePRAR_DistortionScatterGun_S5,item_NamePRAR_DistortionScatterGun_S5_short,item_DescPRAR_DistortionScatterGun_S5,,5,1,Gun,2640,,,,,,
prar_distortionscattergun_s6,item_NamePRAR_DistortionScatterGun_S6,item_NamePRAR_DistortionScatterGun_S6_short,item_DescPRAR_DistortionScatterGun_S6,,6,1,Gun,4224,,,,,,
qig_prototype,LOC_PLACEHOLDER,,,,2,1,UNDEFINED,,,,,,,
rpod_s1_fski_3x_s3,item_NameFSKI_S1_RPOD_3x_S3,,item_DescFSKI_S1_RPOD_3x_S3,,1,1,Rocket,500,,,,,,
rpod_s1_hrst_6x_s1,item_NameHRST_S1_RPOD_6x_S1,,item_DescHRST_S1_RPOD_6x_S1,,1,1,Rocket,500,,,,,,
rpod_s1_thcn_4x_s2,item_NameTHCN_S1_RPOD_4x_S2,,item_DescTHCN_S1_RPOD_4x_S2,,1,1,Rocket,500,,,,,,
rpod_s2_fski_6x_s3,item_NameFSKI_S2_RPOD_6x_S3,,item_DescFSKI_S2_RPOD_6x_S3,,2,1,Rocket,750,,,,,,
rpod_s2_hrst_12x_s1,item_NameHRST_S2_RPOD_12x_S1,,item_DescHRST_S2_RPOD_12x_S1,,2,1,Rocket,750,,,,,,
rpod_s2_thcn_8x_s2,item_NameTHCN_S2_RPOD_8x_S2,,item_DescTHCN_S2_RPOD_8x_S2,,2,1,Rocket,750,,,,,,
rpod_s3_fski_9x_s3,item_NameHRST_S3_RPOD_18x_S1,,item_DescHRST_S3_RPOD_18x_S1,,3,1,Rocket,1000,,,,,,
rpod_s3_hrst_18x_s1,item_NameHRST_S3_RPOD_18x_S1,item_NameHRST_S3_RPOD_18x_S1,item_DescHRST_S3_RPOD_18x_S1,,3,1,Rocket,1000,,,,,,
rpod_s3_thcn_12x_s2,item_NameTHCN_S3_RPOD_12x_S2,item_NameTHCN_S3_RPOD_12x_S2,item_DescTHCN_S3_RPOD_12x_S2,,3,1,Rocket,1000,,,,,,
rsi_ballisticcannon_s5_meteor_bespoke,item_NameRSI_BallisticCannon_Meteor_Bespoke,item_NameRSI_BallisticCannon_Meteor_Bespoke_Short,item_DescRSI_BallisticCannon_Meteor_Bespoke,,5,1,Gun,2500,,,,,,
rsi_bespoke_ballisticcannon_a,item_NameRSI_Bespoke_BallisticCannon_A,item_ShortRSI_Bespoke_BallisticCannon_A,item_DescRSI_Bespoke_BallisticCannon_A,,6,1,Gun,5600,,,,,,
rsi_perseus_ballisticcannon_b_s8,item_NameRSI_BallisticCannon_S8,item_NameRSI_BallisticCannon_S8,item_DescRSI_BallisticCannon_S8,,8,1,Gun,30000,,,,,,
toag_lasergatling_s2,item_NameTOAG_LaserGatling_S2,item_NameTOAG_LaserGatling_S2_short,item_DescTOAG_LaserGatling_S2,,2,1,Gun,850,,,,,,
toag_laserrepeater_s3,item_NameTOAG_LaserRepeater_S3,item_NameTOAG_LaserRepeater_S3_short,item_DescTOAG_LaserRepeater_S3,,3,1,Gun,1024,,,,,,
vncl_gen2_plasmacannon_s2,LOC_PLACEHOLDER,,LOC_PLACEHOLDER,,1,1,Gun,800,,,,,,
vncl_gen2_plasmacannon_s4,LOC_PLACEHOLDER,,LOC_PLACEHOLDER,,1,1,Gun,800,,,,,,
vncl_gen2_plasmacannon_s5,item_NameVNCL_PlasmaCannon_S5,item_NameVNCL_PlasmaCannon_S5_short,item_DescVNCL_PlasmaCannon_S5,,5,1,Gun,5500,,,,,,
vncl_lasercannon_s1,item_NameVNCL_LaserCannon_S1,item_NameVNCL_LaserCannon_S1_short,item_DescVNCL_LaserCannon_S1,,1,1,Gun,550,,,,,,
vncl_lasercannon_s2,item_NameVNCL_LaserCannon_S2,item_NameVNCL_LaserCannon_S2_short,item_DescVNCL_LaserCannon_S2,,2,1,Gun,850,,,,,,
vncl_neutroncannon_s5,item_NameVNCL_NeutronCannon_S5,item_NameVNCL_NeutronCannon_S5_short,item_DescVNCL_NeutronCannon_S5,,5,1,Gun,2640,,,,,,
vncl_plasmacannon_s2,item_NameVNCL_PlasmaCannon_S2,item_NameVNCL_PlasmaCannon_S2,item_NameVNCL_PlasmaCannon_S2,,2,1,Gun,850,,,,,,
vncl_plasmacannon_s3,item_NameVNCL_PlasmaCannon_S3,item_NameVNCL_PlasmaCannon_S3,item_NameVNCL_PlasmaCannon_S3,,3,1,Gun,1024,,,,,,
vncl_plasmacannon_s5,item_NameVNCL_PlasmaCannon_S5,item_NameVNCL_PlasmaCannon_S5_short,item_DescVNCL_PlasmaCannon_S5,,5,1,Gun,1050,,,,,,
weaponaimableangle_antimaterial_s7fe,,,,,,,,,,,,,,
weaponaimableangle_default,,,,,,,,,,,,,,
weaponaimableangle_high,,,,,,,,,,,,,,
weaponaimableangle_low,,,,,,,,,,,,,,
weaponaimableangle_medium,,,,,,,,,,,,,,
weaponaimableangle_mining,,,,,,,,,,,,,,
weaponaimableangle_null,,,,,,,,,,,,,,
weaponaimableangle_pdc,,,,,,,,,,,,,,
weaponaimableangle_veryhigh,,,,,,,,,,,,,,
weaponaimableangle_verylow,,,,,,,,,,,,,,
weapongimbalmodemodifier_default,,,,,,,,,,,,,,
weapongimbalmodemodifier_scatterguns,,,,,,,,,,,,,,
wep_towingbeam_s3_template,item_NameGRIN_TractorBeam_S3,item_NameGRIN_TractorBeam_S3_short,item_DescGRIN_TractorBeam_S1,,3,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s1_military_1,item_NameGRIN_TractorBeam_003_S1,item_NameGRIN_TractorBeam_003_S1,item_DescGRIN_TractorBeam_003_shared,,1,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s1_template,item_NameGRIN_TractorBeam_S1,item_NameGRIN_TractorBeam_S1_short,item_DescGRIN_TractorBeam_S1,,1,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s1_utility_1,item_NameGRIN_TractorBeam_002_S1_UT1,item_NameGRIN_TractorBeam_002_S1_UT1,item_DescGRIN_TractorBeam_002_shared_UT1,,1,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s1_utility_2,item_NameGRIN_TractorBeam_002_S1_UT2,item_NameGRIN_TractorBeam_002_S1_UT2,item_DescGRIN_TractorBeam_002_shared_UT2,,1,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s2_military_1,item_NameGRIN_TractorBeam_003_S2,item_NameGRIN_TractorBeam_003_S2,item_DescGRIN_TractorBeam_003_shared,,2,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s2_template,item_NameGRIN_TractorBeam_S2,item_NameGRIN_TractorBeam_S2_short,item_DescGRIN_TractorBeam_S1,,2,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s2_utility_1,item_NameGRIN_TractorBeam_002_S2_UT1,item_NameGRIN_TractorBeam_002_S2_UT1,item_DescGRIN_TractorBeam_002_shared_UT1,,2,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s2_utility_2,item_NameGRIN_TractorBeam_002_S2_UT2,item_NameGRIN_TractorBeam_002_S2_UT2,item_DescGRIN_TractorBeam_002_shared_UT2,,2,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s3_military_1,item_NameGRIN_TractorBeam_003_S3,item_NameGRIN_TractorBeam_003_S3,item_DescGRIN_TractorBeam_003_shared,,3,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s3_template,item_NameGRIN_TractorBeam_S3,item_NameGRIN_TractorBeam_S3_short,item_DescGRIN_TractorBeam_S1,,3,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s3_utility_1,item_NameGRIN_TractorBeam_002_S3_UT1,item_NameGRIN_TractorBeam_002_S3_UT1,item_DescGRIN_TractorBeam_002_shared_UT1,,3,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s3_utility_2,item_NameGRIN_TractorBeam_002_S3_UT2,item_NameGRIN_TractorBeam_002_S3_UT2,item_DescGRIN_TractorBeam_002_shared_UT2,,3,1,UNDEFINED,1050,,,,,,
wep_tractorbeam_s4_template,item_NameGRIN_TractorBeam_S4,item_NameGRIN_TractorBeam_S4_short,item_DescGRIN_TractorBeam_S1,,4,1,UNDEFINED,1050,,,,,,
