Composition Class,Deposit Name Key,Minimum Distinct Elements,Part Index,Mineable Element GUID,Mineable Element Class,Mineable Element Name,Min Percentage,Max Percentage,Probability,Curve Exponent,Quality Scale,Record GUID,Record Path
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.05,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,0,219e8523-b953-4517-812a-0fb2eb023209,Silicon_Raw,Silicon (Raw),30,70,1,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.45,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.5,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.4,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Silicon,hud_mining_rock_name_6,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.05,1,1,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_silicon.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,0,16b426e2-7ce1-4fb4-8b34-4d8617dd6a97,Tin_Ore,Tin (Ore),30,70,1,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.7,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.4,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.05,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,0,16b426e2-7ce1-4fb4-8b34-4d8617dd6a97,Tin_Ore,Tin (Ore),30,70,1,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.7,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.4,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Tin,hud_mining_rock_name_6,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.05,1,1,579f8a26-0d19-4236-8cb9-177904006fb2,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tin.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.45,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.45,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.4,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Titanium,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,9f970af2-19c3-4de9-8479-083b669e01f8,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_titanium.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.45,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.4,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.04,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.45,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.35,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.4,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit_Tungsten,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.04,1,1,e5eea342-672c-4845-b4e8-1981c63bf207,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit_tungsten.xml
QuartziteDeposit,hud_mining_rock_name_6,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.3,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.03,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.3,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
QuartziteDeposit,hud_mining_rock_name_6,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.03,1,1,ede05c06-1752-44a4-8b86-3489bcd8fa5b,libs/foundry/records/mining/rockcompositionpresets/quartzitedeposit.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.35,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.35,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Aluminium,hud_mining_rock_name_1,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.1,1,1,81da9c51-2dc9-4a00-85eb-5781e5de6425,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_aluminium.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.35,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.35,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
ShaleDeposit_Copper,hud_mining_rock_name_1,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,libs/foundry/records/mining/rockcompositionpresets/shaledeposit_copper.xml
