Localization Key,Localization Role,Attribute,Record Type,Entity Class,Record GUID,Record Path
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungsten_CrossStanton,36959fef-2f7a-446c-8953-5a2e9c9890f9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungsten_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungsten_TEMPLATE,a13e8c64-7afd-47ef-aadf-1a2bdceae089,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungsten_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungsten_TEMPLATE,a13e8c64-7afd-47ef-aadf-1a2bdceae089,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungsten_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungstenCorundum_CrossStanton,afacfc19-07b7-4f8e-bc5e-020efa625ef6,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungstencorundum_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungstenCorundum_CrossStanton,afacfc19-07b7-4f8e-bc5e-020efa625ef6,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungstencorundum_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungstenCorundum_TEMPLATE,86a95123-3152-4e7c-add7-1a107b605094,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungstencorundum_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_AluminiumTungstenCorundum_TEMPLATE,86a95123-3152-4e7c-add7-1a107b605094,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_aluminiumtungstencorundum_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_QuartzCorundum_CrossStanton,b0ad121a-b6ed-4c62-a59d-ef9a98a331c6,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_quartzcorundum_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_QuartzCorundum_CrossStanton,b0ad121a-b6ed-4c62-a59d-ef9a98a331c6,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_quartzcorundum_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_QuartzCorundum_TEMPLATE,77c7b20d-65b3-461b-814f-50c77a6ae102,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_quartzcorundum_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_QuartzCorundum_TEMPLATE,77c7b20d-65b3-461b-814f-50c77a6ae102,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_quartzcorundum_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_TEMPLATE,ed7070fc-384b-4bbb-a406-a72317d90f6f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Mixed_TEMPLATE,ed7070fc-384b-4bbb-a406-a72317d90f6f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_mixed_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_CrossStanton,dc42fd7c-65bb-4ff0-9e24-9bcd2a2e1de5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_CrossStanton,dc42fd7c-65bb-4ff0-9e24-9bcd2a2e1de5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton1,c9d55561-fd6f-47d3-befe-af03033fa461,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton1.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton1,c9d55561-fd6f-47d3-befe-af03033fa461,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton1.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton2,3cec6c28-dbee-40c8-8635-64f7e475b4df,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton2,3cec6c28-dbee-40c8-8635-64f7e475b4df,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton3,17dd17ba-3ce7-46dd-941b-758514892fa9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton3,17dd17ba-3ce7-46dd-941b-758514892fa9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton3.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton4,c909f67b-7a52-4263-82f8-46fa80bceb98,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton4.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_Stanton4,c909f67b-7a52-4263-82f8-46fa80bceb98,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_stanton4.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_TEMPLATE,e4d26c32-7c87-4ca6-bc49-b5a1acf7434f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Quartz_TEMPLATE,e4d26c32-7c87-4ca6-bc49-b5a1acf7434f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_quartz_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_TEMPLATE,8b92abb5-e1b0-46fe-93b4-885fa129eda2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_TEMPLATE,8b92abb5-e1b0-46fe-93b4-885fa129eda2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_CrossStanton,11d75fe1-2a13-4fbd-8501-b0b1d42191e9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_CrossStanton,11d75fe1-2a13-4fbd-8501-b0b1d42191e9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Interstellar,de91b835-9d56-4b3c-9c39-e403beb95c19,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_interstellar.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Interstellar,de91b835-9d56-4b3c-9c39-e403beb95c19,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_interstellar.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton1,dac2e9be-73fb-4a05-aa82-07b08c4c4c59,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton1.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton1,dac2e9be-73fb-4a05-aa82-07b08c4c4c59,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton1.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton2,4169236c-fa79-4b36-bed6-1298e5f874a9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton2,4169236c-fa79-4b36-bed6-1298e5f874a9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton3,ad941f1b-3d33-4276-8d71-9bea03702e37,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton3,ad941f1b-3d33-4276-8d71-9bea03702e37,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton3.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton4,23f13220-b0af-4915-ac4c-223d750d2248,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton4.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_Stanton4,23f13220-b0af-4915-ac4c-223d750d2248,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_stanton4.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_TEMPLATE,af9fd862-5ec8-4512-92e4-248252f07b7d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tin_TEMPLATE,af9fd862-5ec8-4512-92e4-248252f07b7d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tin_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_CrossStanton,ad4bc1a4-149a-4225-895a-7933cc05894a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_CrossStanton,ad4bc1a4-149a-4225-895a-7933cc05894a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton1,5ee27907-3829-4c9f-a6a3-4c7f1d31b943,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton1.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton1,5ee27907-3829-4c9f-a6a3-4c7f1d31b943,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton1.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton2,2fee1576-e13d-4312-bda3-8e088101cc0d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton2,2fee1576-e13d-4312-bda3-8e088101cc0d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton3,0aed351f-f708-4737-b6ba-822dae7774d0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton3,0aed351f-f708-4737-b6ba-822dae7774d0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton3.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton4,9f064701-991c-41af-b0f7-d40cf0a76f6a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton4.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_Stanton4,9f064701-991c-41af-b0f7-d40cf0a76f6a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_stanton4.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_TEMPLATE,96020a40-903a-44ed-a9b8-647ae4d0bcce,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Titanium_TEMPLATE,96020a40-903a-44ed-a9b8-647ae4d0bcce,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_titanium_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_CrossStanton,57f11f42-1082-4ae2-8e2e-13bbc4cb3f96,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_CrossStanton,57f11f42-1082-4ae2-8e2e-13bbc4cb3f96,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_crossstanton.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton1,a3254f04-4717-4e8d-86ce-f9478fde48f5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton1.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton1,a3254f04-4717-4e8d-86ce-f9478fde48f5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton1.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton2,ad2e9c4f-6471-4c2c-b2e3-70b2fb912418,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton2,ad2e9c4f-6471-4c2c-b2e3-70b2fb912418,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton3,294fe339-1db8-4785-8e81-2612944d0620,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton3,294fe339-1db8-4785-8e81-2612944d0620,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton3.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton4,2c7dee08-358d-4810-a8b5-c29dfb77d4cd,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton4.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_Stanton4,2c7dee08-358d-4810-a8b5-c29dfb77d4cd,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_stanton4.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_TEMPLATE,36213c0d-3c77-4f1b-bb7e-896b1450659c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_RefinedOre_Tungsten_TEMPLATE,36213c0d-3c77-4f1b-bb7e-896b1450659c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_refinedore_tungsten_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton1_Intro,88c3f363-6fbe-4324-862c-23563c0d34b3,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton1_intro.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton1_Intro,88c3f363-6fbe-4324-862c-23563c0d34b3,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton1_intro.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton1_ReHire,b8f13f88-9184-4966-ac40-188ee92a127e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton1_rehire.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton1_ReHire,b8f13f88-9184-4966-ac40-188ee92a127e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton1_rehire.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton2_Intro,ff93e160-fbbd-48de-91ca-22a3929453c7,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton2_intro.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton2_Intro,ff93e160-fbbd-48de-91ca-22a3929453c7,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton2_intro.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton2_ReHire,d5ebb266-f5ce-4574-a6d4-1b6d861c0988,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton2_rehire.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton2_ReHire,d5ebb266-f5ce-4574-a6d4-1b6d861c0988,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton2_rehire.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton3_Intro,d99ed631-6f43-4cb0-8d6f-42dd037e29b5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton3_intro.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton3_Intro,d99ed631-6f43-4cb0-8d6f-42dd037e29b5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton3_intro.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton3_ReHire,b3b1710e-14f4-4edd-ba37-e25dd3229644,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton3_rehire.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton3_ReHire,b3b1710e-14f4-4edd-ba37-e25dd3229644,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton3_rehire.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton4_Intro,00267233-f385-4e4d-9fc0-3651fd7fce0c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton4_intro.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton4_Intro,00267233-f385-4e4d-9fc0-3651fd7fce0c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton4_intro.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Stanton4_ReHire,e1823a43-7f0c-485f-a37c-bf5e9b890dac,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton4_rehire.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Stanton4_ReHire,e1823a43-7f0c-485f-a37c-bf5e9b890dac,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_stanton4_rehire.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_TEMPLATE,531f938e-930d-467d-addf-094e99fec3aa,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_TEMPLATE,531f938e-930d-467d-addf-094e99fec3aa,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton2,687408ec-c557-4d5f-a4d9-950e7d8273ef,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton2,687408ec-c557-4d5f-a4d9-950e7d8273ef,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton3,d34ce95c-4d12-4d0c-ab84-8225ccb194bb,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton3,d34ce95c-4d12-4d0c-ab84-8225ccb194bb,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton3.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton4,36896aee-92fb-4274-a751-150d1cc19c2d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton4.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton4,36896aee-92fb-4274-a751-150d1cc19c2d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton4.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_TEMPLATE,356224d5-c40a-431d-9f33-917ac34cf592,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_TEMPLATE,356224d5-c40a-431d-9f33-917ac34cf592,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_TEMPLATE,339f2e37-39b7-4c09-adc1-fb71156c0932,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_template.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_TEMPLATE,339f2e37-39b7-4c09-adc1-fb71156c0932,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_template.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton1,31ece657-961a-4dc7-86d0-a07a8bffde83,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton1.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton1,31ece657-961a-4dc7-86d0-a07a8bffde83,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton1.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton2,a581a2f0-b183-4f3c-80e0-42de8e7e5c4d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton2.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton2,a581a2f0-b183-4f3c-80e0-42de8e7e5c4d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton2.xml
RepStanding_TransportGuild_Rank0,other,textId,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton3,fc61afa7-e980-44e9-925b-f40a3b541f16,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton3.xml
RepStanding_TransportGuild_Rank0,other,value,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton3,fc61afa7-e980-44e9-925b-f40a3b541f16,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton3.xml
